,Tweet,Label
53,"“Kita berada dalam buku yang sama, tapi halaman yang berbeda,” kata Ainun kepada Ahmad (Habibie Ainun 3)
•
""Kita berada dalam buku dan halaman yang sama,"" Kata @KrisnaPanji3 kepada savanabila 

Menyatukan Misi untuk…  https://www.instagram.com/p/B6p4ZYHAgmv/?igshid=1tyam8a7w4ck …",1
57,"135. Habibie & Ainun 3 (2019)
Melawan patriarki, meraih mimpi, dan melepaskan kekasih hati yang tdk se-frekuensi. Reza Rahardian tetap amazing as always. Chemistry-nya @maudyayunda dan @jefrinichol manis banget si. Mereka sedih aku ikut sedih 😭 9/10 pic.twitter.com/iENCtRSClC",1
58,habibie dan ainun 3. seperti yang dijangka. cerita penuh kata kata yang menarik dan kisah kehidupan yang bagus. patut ditonton. 5/5  pic.twitter.com/HC1V4P7GUz,1
59,"Sesuatu yang indah dan dramatis,belum tentu satu frekuensi.

-Habibie & Ainun 3",1
61,"Ketika semua berbicara tentang film Habibie Dan Ainun 3. Dan uweee blm menonton..
Mana jiwa nasionalismu, akhbrooo .. 😅😅😅😆🌞🌟",1
62,"Habibie dan Ainun 3. ada juga yang siar. (@ MBO Cinemas in Klang, Selangor)  https://www.swarmapp.com/c/i7zjXPfK4t0 ",1
64,Baru aja liat breakdown VFX Habibie dan Ainun 3. Jadi inget Captain America First Avenger.,1
68,Mending nonton habibie dan ainun 3 atau frozen 2?,1
71,"Apa yang diri sendiri harapkan terkadang tidak sesuai ekspetasi yang terjadi dalam realita

Film Habibie Ainun 3 mengajarkan banyak pelajaran hidup yang berharga; mulai dari pertemanan, percintaan, keluarga, dan masih banyak lagi

9.5/10 buat filmnya

@jefrinichol",1
74,"""Sesuatu yg indah dan dramatis belum tentu satu frekuensi."" _Habibie & Ainun 3",1
75,Setelah nonton Habibie & Ainun 3 baru sadar kalau: Maudy Ayunda dan Reza Rahardian disandingkan kembali setelah film Perahu Kertas (setelah ribuan purnama berlalu),1
80,Habibie dan ainun 3 nih,1
83,"Cerita Habibie & Ainun 3 ni membawa point yang berbeza dibandingkan dengan cerita sebelumnya iaitu Rudy Habibie. 

Apa yg memberi kesan, bagaimana Ainun berjaya mengubah pemikiran pd zaman itu, iaitu wanita akhirnya ke dapur. Dan cita-citanya menjadi seorg doktor dikira mustahil",1
85,Kemarin nonton Habibie Ainun 3 terus kepikiran Ibu Ainun yang pinter gitu punya suami Bapak Habibie yang pinter juga. Jadi motivasi banget buat  belajar semoga nanti diberikan jodoh  yang pinter dan sholeh 😁.,1
87,"SEBUAH PROSES PEMBELAJARAN

Kita tidak perlu meragukan kisah cinta Habibie dan Ainun sebagai roman sejarah terbaik yang kita miliki. Namun memvisualkannya dalam media sinema, itu soal lain. Habibie & Ainun 3 adalah…  https://www.instagram.com/p/B6nXL_2gkWv/?igshid=ykdv6w5o6tcj …",1
88,Sukses terus buat film Habibie Ainun 3 dan project selanjutnya,1
89,habibie dan ainun 3,1
91,"Sesuatu yang indah dan dramatis,belum tentu satu frekuensi.

-habibie & ainun 3",1
92,"liburan kemarin diisi dgn nobar keluarga di TM setiabudi HABIBIE AINUN 3.. anak2 sy tmsk anak2 millenial, dan saya liat bnyk anak2 muda millenial yg nonton.. smoga menginspirasi anak2 millenial utk tetap terus mengangkat harkat martabat negri ini,INDONESIA JAYA.. #HabibieAinun3",1
93,"Pen nonton Habibie dan Ainun 3 tapi gaada waktu bngt :"")))",1
94,Habibie dan Ainun 3 coba :',1
95,"dilan 1991
dua garis biru
Habibie dan Ainun 3",1
96,"Habibie & Ainun 3

First impression setelah nonton ini sih sedikit kecewa karna ga sesuai ekspektasi gue yg sekeren film sebelumnya. endingnya masih terasa menggantung dan kurang lengkap. Overall film mas @Hanungbramantyo selalu berada diatas standard kok

Rate dariku 7/10

(+)⬇ pic.twitter.com/DBLuUn1fTX",0
98,"Nontonnya sama doi semua. Film terakhir ditonton bersama habibie ainun 3, dan sekarang sudah putus:')",1
99,"Snape, Jacob, dan sekarang Ahmad di Habibie & Ainun 3.

Who else has the same path?",1
100,"Palembang, Jefri Nichol, Maudy Ayunda Dan Cast Habibie Ainun 3 Mengajak Kamu Ketemu  https://md.manojpunjabi.com/palembang-jefri-nichol-maudy-ayunda-dan-cast-habibie-ainun-3-mengajak-kamu-ketemu/ … pic.twitter.com/YK8lPxYy8i",1
102,"Maudy Ayunda akan bercerita mengenai peran nya di film Habibie Ainun 3.

Saksikan selengkapnya dalam #PERSPEKTIFMETROTV “AKU JUGA TAK SEMPURNA” Bersama Robert Harianto dan bintang tamu @maudyayunda Sabtu (28/12) pukul 22.05 WIB hanya di Metro TV.
 
#damaidalamharmoni pic.twitter.com/GVhF8EC9M6",1
103,"Jadwal tayang film hari di Cinepolis Theater Binjai Supermall
.
Sabtu, 28 Desember 2019
HTM : Rp. 45.000,- (Standard)
.
SI MANIS JEMBATAN ANCOL
|11:45| |14:05||16:25| |18:50|
|21:15|
.
HABIBIE DAN AINUN 3
|11:15|…  https://www.instagram.com/p/B6mXj62J84n/?igshid=jff8gstotxnw …",1
104,"HABIBIE DAN AINUN 3
.
Tayang hari ini di Cinepolis Theater Binjai Supermall
.
Sabtu, 28 Desember 2019
HTM : Rp. 45.000 (Standard)
.
|11:15| |13:45| |16:15||18:45|
|21:15|
.
Info lebih lanjut kunjungi website…  https://www.instagram.com/p/B6mXXHFJvQb/?igshid=c9rig1bgrg1e …",1
105,"Weekend Movies Update Habibie & Ainun 3
.
Kisah Ainun (Maudy Ayunda) sebagaimana remaja di usianya ,punya kisah kasih yang cukup unik, menggelitik dan menarik.Saat di SMA, Ainun dikenal sebagai sosok cerdas yang…  https://www.instagram.com/p/B6mS-FcnLAf/?igshid=15eg40o6ekk8z …",1
106,"Dilan, dua garis biru, perempuan tanah jahanam, bumi manusia, Habibie dan Ainun 3",1
107,"Masih bimbang mau nonton habibie ainun 3 atau tidak? Berikut ada sedikit review amatiran dari seorang pengamat amatiran..

 https://adhityawalenna.web.id/review-habibie-ainun-3-tidak-layak-ditonton/ …

Ditunggu cacian dan makiannya di kolom komentar 😅",1
111,"Review Habibie & Ainun 3 Bagus bangat, aku mewek beberapa kali dan nangis sesenggukan di akhir film tapi kaya ikutan lega tapi kehilangan juga pokoknya kaya ikut ngerasain yang di film @jefrinichol nitip salam buat ahmad sama ainun. Kalo aku cowok kayaknya bakal gabung ke PPA deh  https://twitter.com/youforme08/status/1210476435753689089 …",1
112,"Maudy Ayunda akan bercerita mengenai peran nya di  film Habibie Ainun 3.

Saksikan selengkapnya dalam #PERSPEKTIFMETROTV “AKU JUGA TAK SEMPURNA” Bersama Robert Harianto dan bintang tamu 
@maudyayunda
 Sabtu (28/12) pukul 22.05 WIB hanya di Metro TV. pic.twitter.com/9MbHcHOJiK",1
113,"""Bahkan sesuatu yang indah dan dramatispun belum tentu sefrekuensi""

-habibie ainun 3-",1
114,Habibie dan ainun 3 taknak masuk malaysia ke ☹️☹️☹️,1
115,"Ainun muda dikisahkan dalam film Habibie ainun 3, film biopik ini menampilkan ikatan cinta sejati  antara Bj Habibie dan Ainun.  Dalam film Habibie Ainun 3 ini banyak sekali kalimat inspiratif yang cocok dengan anak-anak muda masa kini. #playOne #HabibieAinun3 #QuotesMovie pic.twitter.com/Xl9hdkUwVe",1
116,"Lihat Habibie & Ainun 3 membuatku (lagi, lagi, lagi, dan lagi) kena secondlead syndrome ::( bener-bener penyakit",1
117,"Habibie Ainun 3
1-10 ratingku 100😍
apalagi pas bung Ahmad dan Suli nyoba bela diri😂 duh gabisa nahan kegantengan😚  pic.twitter.com/2rLlBevtta",1
119,"Nonton habibie ainun 3 kayak lagi nonton film india, bikin baper dan durasinya mantep👍 puas banget pokoknya",1
121,banyak pelajaran hidup yang bisa dipetik di film habibie dan ainun 3,1
122,Aku yang udah nonton habibie dan ainun 3 juga kok blom dinotice ama ahmad ya sampe hari ini :(,1
123,"Maudy Ayunda akan bercerita mengenai peran nya di  film Habibie Ainun 3.

Saksikan selengkapnya dalam #PERSPEKTIFMETROTV “AKU JUGA TAK SEMPURNA” Bersama Robert Harianto dan bintang tamu @maudyayunda Sabtu (28/12) pukul 22.05 WIB hanya di Metro TV.
 
#damaidalamharmoni pic.twitter.com/0FlV7FUbfp",1
124,"Nonton Habibie & Ainun 3, pertama2 udah berharap jangan ada scene FPS rendah (patah2) ala sinetron dan please produsernya jangan keliatan banget pengen keliatan 😂 😂 😂
Dan kukecewa~",0
125,"Palembang Akan Datang Maudy Ayunda, Jefri Nichol Dan Cast Habibie Ainun 3  https://md.manojpunjabi.com/palembang-akan-datang-maudy-ayunda-jefri-nichol-dan-cast-habibie-ainun-3/ … pic.twitter.com/36WsVxRY44",1
126,"Nonton habibie dan ainun 3 merasa relate bgt ketika jaga trs dipanggil ""suster"" 😂",1
127,"4 alasan pengen nonton habibie ainun 3 lagi dan lagi: 

-karena ceritanya bagus
-karena ahmad
-karena jefri
-karena jefri itu ahmad
-dan ahmad adalah kita semua
🥺🥺🥺",1
128,tweet,1
129,"Bekasi Meet And Greet Cast Habibie Ainun 3
BEKASI! Sudah siap bertemu para pemain #HabibieAinun3 di bioskop-bioskop berikut ini? Catat jamnya dan sampai bertemoe! ❤️ #KisahCinta #HabibieAinun #ManojPunjabi #Producer #CEO #MDPictures  https://md.manojpunjabi.com/bekasi-meet-and-greet-cast-habibie-ainun-3/ … pic.twitter.com/6LvBB3wULE",1
130,"Bagian nyebut gula Jawa nya. Di Habibie-Ainun 1. Karena gak sengaja pas lagi jalan, Alm. Pak Habibie dan temen-temennya liat Alm. Ibu Ainun. Tapi di Habibie-Ainun 3, emang niat nya pingin ceng-cengin Alm. Pak Habibie sama Alm. Ibu Ainun.",1
134,"Jam 10 dijemput paksa +  diajak keluar (padahal msih jam tidur) ama temen + ex (awalnya buat mamam coto doang di conus) tp ujungnya2 malah melipir ke cegeve gegara ada diskon gotix

Dan berakhir nonton film ini (Habibie & Ainun 3)  pic.twitter.com/ahlNnOfNJH",1
138,"Ketika pesan tiket tidak teliti
pesan Ainun dan habibie 3 yang di nonton mlah Imperfect 😅😅😅
iyan_tuamaka @ Poso City Mall  https://www.instagram.com/p/B6if889Hoss/?igshid=1bzzp31z99uq2 …",1
139,"Gimana sih, nonton Habibie dan Ainun 3, baru tiga menit pertama si aku udah nangidddd.",1
140,"Setelah nonton habibie&ainun 3, ku bener-bener kagum sih sama bu Ainun.. Gak heran kenapa pak Habibie bisa secinta itu sama ibu Ainun dan kenapa pak Habibie dan bu Ainun bisa ketemu walau kepisah lama dan jauh. Se frekuensi itu penting..",1
141,Habibie dan Ainun 3 aja. Kalau saranku sih.,1
142,"hari ini Gundala dan Habibie & Ainun 3 mulai tayang reguler di beberapa tempat di Malaysia. 

dan tanggal 02 January 2020 giliran Ratu Ilmu Hitam yang tayang. luar biasa 🔥",1
143,Habibie dan Ainun 3. Ainun yg ngomong sama seorang lelaki yg kuliah di UI beda fakultas sama Bu Ainun.,1
144,"Film apa yang lagi pengen kamu tonton di bioskop? Dan sama siapa pengen nontonnya? — Habibie dan Ainun 3 siiii...
Sama siapa aja dah yg penting nonton akunya :)  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM7SED5LB3QHZ3LW77D7SLNZN62UYY2Z2KE5H4URZUKS6P6EYCJQUH4DB7YEV7M2VONS5LPBQLUIORJE2YHVWSCKGPBOHXYPXKSC27R6LPZSVY2EAX7DNHHROWBOBB6QK46PGHLYM4ZDPVJMTRQSO2OPPSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== …",1
146,"Maudy ayunda - kamu dan kenangan (ost.habibie ainun 3) 

Btw makasii kaak💜",1
147,"Guru yang baik, adalah guru yang mampu belajar dari muridnya dan bukan sebaliknya. 
-Profesor Husodo, Habibie dan Ainun 3-",1
149,"siapa yg kaget liat Jefry Nichol ada di film Habibie Ainun 3!?
tenang , kalian tidak sendiri teman-teman.

kabar terakhirnya kan dy masuk penjara ya , ko bisa bebas dan main film!?

#nanyaserius",1
150,Habibie dan Ainun 3 👉🏻👈🏻,1
151,"[2/3]
Sedangkan Ainun saat kuliah juga pernah dilamar seorang pria sebelum bertemu kembali dengan Eyang Habibie
Tapi di sini Eyang Habibie tidak peduli,
Eyang tetap yakin dan percaya jika Tuhan mentakdirkan mereka bersama,
Siapa yang bisa menghalangi?",1
152,"Habibie Ainun 3 katanya tayang di Malaysia hari ni, tapi tak semua cinema ada..
Area i-city dan Setia City Mall tak tayang cerita ni..
i'm sad. 😌",1
153,"god,mimpi hanbin muncul di film habibie dan ainun 3.dsna gnteng bgt diaaa😭😭😭.fug",1
154,"Ngeblur aja masih tetep keliatan manis, heran dah.
Jujur, gue seneng bisa liat lu pas hadir di Gala Premiere Habibie Ainun 3 😭. Sumpah demi apapun gue nangis liatnya ! Dan lu ganteng banget, beneran gue ga boong .

Semangat terus ya, keep yourself 💜 @jefrinichol pic.twitter.com/9JGArLj3HZ",1
156,"Satu kata buat film Habibie dan Ainun 3

""Menyentuh""",1
157,"Pengen nonton habibie dan ainun 3..
Lah tapi yang 1 dan 2 aja lum nonton samsek..",1
159,"UWU! Udah 3x nonton film Habibie Ainun 3. Dan ga bakal bosen buat nonton lagi dan lagi. Karena filmnya bagus banget, keren, dan sedih bangeet sihh😭
.
Yuk yang mau ketemu GULA JAWA langsung aja ke Bioskop SEKARANG!!!
@jefrinichol pic.twitter.com/NglB2pVph9",1
160,Habibie Ainun 1 & Habibie Ainun 3 selalu bikin gue merindiiing dan soundtracknya pun memoriable semua 🥰🥰,1
161,"Nonton habibie ainun 3, 2× dan tambah kagum sama ainun dan sedih bgt liat perpisahan ahmad sama ainun 😭",1
162,"Kmrn nonton Habibie Ainun 3. Karena penasaran dengan CGI didalam filmnya.

Pertama salut bangett, karena CGI di Film ini termasuk yang detail dan rumit.",1
163,kalimat dari film habibie ainun 3 yang ngena banget itu “yang indah dan romantis belum tentu satu frekuensi.” yup. reality hurts,1
166,Lg suka kamu dan kenangan gegara abis nnton habibie ainun 3😂😂,1
167,Eeeh ko aku jadi kepo habibie ainun 3 dan imperfect....,1
169,"Duh banyak spoileran Habibie dan Ainun 3, jadi pen nonton..... Tapi belum pernah nonton yang ke 1 dan ke 2😊",1
170,Habibie dan Ainun 3 dh blm?,1
171,"85. Habibie & Ainun 3 (2019)
First of all mau komen ini Maudy Ayunda cantik bgt😭 trus kudos buat makeup reza karna segitu miripnya pas jadi versi eyang habibie. Untuk filmnya ini cerita ttg Ainun jaman sekolah dan saat pendidikan kedokteran di UI. dan saat pacaran sama Ahmadㅡ  pic.twitter.com/jabkRSJFz8",1
172,"2 hari ini marathon nonton film Indonesia yaitu Imperfect dan Habibie Ainun 3. Tidak bisa dibandingkan, keduanya punya value masing2. Dan keduanya memberikan efek yang luar biasa terhadap diri saya. Ga lebay, memang begitu adanya.",1
173,Mo bacotin pelem habibie ainun 3 sama imperfect dulu krn tumben w ntn film indonesia 2 sekaligus dlm sehari dan ini film reza rahardian 22nya heuheu,1
175,Btw film habibie dan ainun 3 udah ada bajakanya belum sihh😭,1
176,"Mengingat Habibie-Ainun 2 ampasss banget, kejutan lho Habibie-Ainun 3 udh satu juta kurang dari seminggu. 

Efek mengenang alm. Pak Habibie dan almh. Bu Ainun tampaknya",1
177,"kemarin hbs nonton habibie ainun 3 dan wow, perform maudy jadi young ainun sangat 😘. Terus sampe mobil langsung diskusi tentang jodoh sama nyokap, kyk smp sekarang kadang masih skeptis sama konsepnya ehe. Ngebayangin nikah tinggal sm orang asing dan coba komitmen tu kyk 😳",1
178,"KAMU DAN KENANGAN (OST. HABIBIE & AINUN 3)
.
.
Cipt : @melly_goeslaw 
Arr   : anto hoed
.
.
.
.
Jgn lupa like,comment,subscribe youtube channel saya
.
.
.
#habibie #habibieainun #habibieainun3 #mellygoeslaw #antohoed #potretband #rezarahardian https://youtu.be/DuA85S0edNw ",1
179,Semua tayangan utk Habibie dan Ainun 3 di @TGVCinemas tak masuk akal. Ada ke timing masa orang nk Maghrib. Semua pasagam tauang time 6 n 7 yg dh sah2 org akan skip Maghrib. Majoriti yg akn tonton Muslim kot!!!,1
180,"Habibie Ainun 3, film yang sarat pesan baik. lebih menceritakan kisah Ainun yang menggebu ingin jadi dokter. dari semasa kecil, kuliah dan bertemu dengan Ahmad —yang pada saat itu memberi banyak warna pada kehidupan Ainun. #HabibieAinun3",1
182,"""apa kamu pernah mencintai aku?""

Aku dan kamu, kita berada dalam satu buku yang sama, tapi di halaman yang berbeda - ibu ainun (Habibie & Ainun 3)",1
183,Nonton Habibie dan Ainun 3 yuk!,1
184,"Akhirnya kesampean nonton Habibie & Ainun 3
Dan Ahmad pleaseee, kita dalam buku yang sama tetapi dihalaman yang berbeda. Mau ga nangis tetep aja nangis😭 @jefrinichol pic.twitter.com/wLznvK6h7E",1
185,"Percuma romantis dan dramatis tapi tidak satu frekuensi.
Biar jurusan kita berbeda, yang penting satu frekuensi, sejalan

-Habibie & Ainun 3-",1
186,"Habibie Ainun 3

Cewek-cewek autohisteris. Hoho, mau nangis. Jeffry Nichol, Angga Yunanda, cs datengin Cinepolis Mal of Serang, siang tadi.

.

Nih video yang direkam  http://isdaaa.ps _ infobangki_ dan Zetizen dapet dari Gen…  https://www.instagram.com/p/B6fsP7Mlrij/?igshid=5kni2k2w6i7k …",1
187,"Waayagilaa sihh Habibie & Ainun 3  :"")
Mbakar semangatt aku banget buat selesai'in kuliah di UI, kejar cita-cita, tau caranya memilih, tau lebih banyak menghadapi permasalahan dengan baik dan masih dengan pandangan wanita.",1
188,"Menyatu dalam waktu yang berjalan
Dan aku kini sendirian
Menatap dirimu hanya bayangan
Tak ada yang lebih pedih
Daripada kehilangan dirimu
Cintaku tak mungkin beralih
Sampai mati hanya cinta padamu
...
Kamu dan Kenangan by Maudy Ayunda ❤️
Film Habibie & Ainun 3 keren parah :"")",1
189,"Habibie & Ainun ✅ (24th Dec)
Rudy Habibie ✅ (25th Dec)

Done watching these 2 and at the end of ""Rudy Habibie"", there was a scene of Pak Rudy mencari dan jumpa sama Ibu Ainun and suddenly kluar title ""Habibie & Ainun 3"" which is going to be released tomorrow (26th Dec) in Msia!",1
190,"3. Habibie & Ainun 3

Film garapan Hanung Bramantyo kembali mengangkat kisah cinta antara almarhum Bacharuddin Jusuf Habibie dan almarhumah Hasri Ainun Besari semasa muda. Film ini kembali dibintangi oleh Reza Rahadian sebagai BJ Habibie dan Maudy Ayunda sebagai Ainun.",1
191,"Film ""Habibie & Ainun 3"" lebih fokus kisah Ainun dan perjuangannya - ANTARA News Jawa Barat  https://jabar.antaranews.com/berita/125419/film-habibie-ainun-3-lebih-fokus-kisah-ainun-dan-perjuangannya#.XgM6KrbmeE8.twitter …",1
194,Scene awal dan scene terakhir di Habibie & Ainun 3 bener-bener bikin gw lemaahh 😭,1
195,"Roadshow Jakarta, Bogor dan Cibinong Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/roadshow-jakarta-bogor-dan-cibinong-meet-and-greet-cast-habibie-ainun-3/ … pic.twitter.com/rkAjCroROM",1
197,"Di mos ada jefri nicole sama kiki ex cjr dan pemain habibie ainun 3, terus ada mbamba yang teriak “IQBAAL CJR” 

Kaga ada anjir si iqbaal, burem mata mbanya",1
200,"WOY AD YG MAU NONTON HABIBIE DAN AINUN 3 GA ,KLO ADA SPOILERIN AKU DONG AOWKAOWKAOWK  https://twitter.com/jefrinichol/status/1209698401408864256 …",1
201,Kau pikir laa yaa.. gimana bisa aink nonton habibie ainun 3 nangis...? NGGA GUE NGGA NANGIS.. JANTUNG GUE KONSER TIAP KALI LIAT SCENE AHMAD 😭😭 tapi setiap pesan yg tersirat tetap sampai dan memberi pelajaran. Kecerdasan Bu ainun ttap membekas. Bsok nonton lagi skuy diTangcity  pic.twitter.com/3zqL6EWiEn,1
202,"""...Kematian itu bukan wewenang kita, Ainun. Tapi mencegah kematian, itu tugas kita (seorang dokter)."" -Prof. Suhodo. Scene Ahmad, Ainun dan Prof. Suhodo adalah scene yang berhasil buat gue nangis seketika:') selamat @jefrinichol atas 1 juta penonton film Habibie 3❣",1
203,"“Habibie & Ainun 3” jauh lebih nendang/nampol secara efektif dan efisien, terkait isu perempuan dan kesetaraan gender, dibandingkan dengan, katakanlah, “Perempuan Berkalung Sorban”.

Asyik ditonton bersama keluarga (13+).",1
205,"HABIBIE DAN AINUN 3
.
Tayang hari ini di Cinepolis Theater Binjai Supermall
.
Rabu, 25 Desember 2019
HTM : Rp. 45.000 (Standard)
.
|11:15| |11:45| |13:45| |14:15|
|16:15| |16:45| |18:45| |19:15|
|21:15|…  https://www.instagram.com/p/B6euk_anFSF/?igshid=1rmdyih9ein8i …",1
206,"Film Habibie&Ainun 3 in my opinion:
Kalau memaknai isi film, pemikiran-pemikiran Eyang Ainun, kisah-kisah inspiratifnya, wah 10/10 nih. Sangat menampar dan membuka pikiran 👍",1
207,"Kemarin istri dan putri sulung saya ( kelas 1 SMA ) nongton Habibie & Ainun 3. Katanya bagus. Cerita fokus pada Ainun yg berjuang menjadi seorang dokter.

Jadi buat Ortu yg pengen mempengaruhi anaknya jadi dokter, film ini rekomen, kata istri saya hehehe",1
214,Habibie Ainun 3 super superrr! banyak membahas tentang impian dan perjuangan seorang perempuan pada zamannya. Bener2 termotivasi✨,1
