,Tweet,Label
72,habibie dan ainun 3,1
73,dari 3 film seri habibi ainun paling favorit dan kesan teueteup yang dua rudy habibie,1
76,habibie dan ainun 3 ini selamat karena maudy a jefri n ma reza r bagai habibie tua cerita yaudahlah ya,1
77,chord kunci gitar lagu maudy ayunda kamu dan kenang sundtrack film habibie ainun 3 https padang tribunnews com 2019 12 28 chord-kunci-gitar-lagu-maudy-ayunda-kamu-dan-kenangan-sundtrack-film-habibie-ainun-3  via tribunpadangcom,1
78,gimana cerita awal beli tiket tgl 26 des itu jelas2 tulis film habibie  ainun 3 bahkan konfirmasi tiket nya yg kirim via email dan sms pun tera film itu trus knp waktu saya cek di aplikasi barusan film nya ubah jadi si manis jembatan ancol mohon cerah,1
79,jumanji frozen 2 habibie dan ainun 3,1
81,bookmyshowid ini knp gin awal beli aq yakin aq beli tiket habibie  ainun 3 dpt konfirmasi jg via sms dan email pic twitter com 4vzqwrptzc,1
82,habibie dan ainun 3 nder,1
84,aku udah liat habibie dan ainun 3 bang bangus banget sumpah,1
86,reza rahadian peran bagai bossman di my stupid boss dan habibie di habibie  ainun 3 https kumpar com kumparanhits membandingkan-penampilan-reza-rahadian-sebagai-bossman-dan-habibie-1sx4ujn1y1u utm medium post utm source twitter utm campaign int ,1
90,dugabir dan habibie ainun 3,1
97,kuntilanak 2 habibie dan ainun 3 imperfect,1
101,habibie  ainun 3 dan imperfect,1
108,aku beli tiket film habibie ainun 3 yang putar jam 14 25 durasi film 2 jaman selesai sampai 16 30 film ini cerita tentang kisah eyang ainun waktu muda kisah juang dan cinta eyang ainun waktu sma hingga kuliah sabelum akhir sama eyang habibie,1
109,baru nonton habibie dan ainun 3 subhannallah kisah cinta dua manusia yang abadi  jadi ajar untuk hidup  pic twitter com 5oidywxfi6,1
110,telah nonton habibie dan ainun 3 saya sadar kalau peran karakter ahmad pas di kampus yaitu jagain jodoh org peran ahmad sangat hubung sekali dengan hidup saat ini  sungguh mulia sekali,1
118,nilai untuk film habibie dan ainun 3 gimana dong rencana mau nonton rame2 sama temen yang jujur yaa ehe infomalang,1
120,m g jailngkung 2 me abang abang foto nichol ngambil hp gue me makasih makasih dalem hati neng bgt  cakep bgt tolong dan baik p s ini sebenernya banyak yg ikut foto gue crop aja lah ya xoxoxo btw jefrinichol sukses film habibie amp ainun 3 nyah pic twitter com jbqs7wc3zy,1
131,nonton habibie dan ainun 3 dapet banget dong pesan postifnya suka banget sm alur cerita hebat bikin banjir,1
132,selamat dan sukses film habibie dan ainun 3 jefrinichol,1
133,nnti acara sersan upin dan ipin kita alih dulu mjd habibie ainun 3 ye supaya opah dapat tengok kau,1
135,review film habibie  ainun 3 sudah keluar sila baca dan tonton film jika kenan https sinematografi ui ac id review-film-habibie-ainun-3 ,1
136,sore ini gue nonton habibie  ainun 3 bareng sodara a sm b dan tante belum sodara gue beli softlens di lawa dan dia bawa ke ruang theater udh kita beres nonton,1
137,dear tonton bioskop indonesia kalau mau bahas film yg sdg tonton boleh gak tunggu sampai film selesai dan sdh di luar teater di sana bukan lu sendiri doang jing utk 2 tonton habibie ainun 3 yg tadi duduk di samping gue k ol lo,1
145,gundala dan habibie ainun 3 tayang serentak di malaysia mulai hari ini jom tonton ramai pic twitter com mkhjvoroh0,1
148,dlm rangka me-refresh pikir dan riset akhir hari ini bisa marathon film lagi  knives out done habibie amp ainun 3 serta imperfect next ,1
155,habibie ainun 3 keren juga banyak banget adegan yang sentuh ya meski ada hal yang terlalu paksa di bagi animasi tapi untuk alir cerita dan pesan moral dapat banyak banget sangat sentuh jugaa,1
158,turut ku scene ending cakap imajiner antara habibie dan ainun selamat film habibie ainun 3 sungguh hanya scene itu dan ending lah yg tusuk sampai ke hati yang lain nya mah meh,1
164,bener org2 baik cerdas mau sukses pasti ketemu juga sama org2 yang baik dan cerdas juga dan ada aja jalan habibie ainun 3 bgs banget,1
165,jumanji the next level habibie dan ainun 3 eggnoid,1
168,besok ken nonton habibie dan ainun 3 tapi jumat responsi tugas blm ngerjain eval musang ga ada temen pula ,1
174,habibie ainun 3 kalau dibandingin sama habibie ainun 1 dan 2 gimana mas,1
181,kah kah kah klcc ada pukul 11 malam kalau cerita habibie dan ainun 3 ni,1
192,dan dari 3 seri film habibie ainun the fundamental value is  - peran ibu penting untuk masa depan anak laki - peran bapak penting untuk masa depan anak perempuan that s it,1
193,serang dan cikupa banten meet and greet cast habibie ainun 3 https md manojpunjabi com serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3-2  pic twitter com qa4nmvvccl,1
196,dari aku yg kemaren nonton habibie ainun 3 di delta studio 1 jam 14 15 dan duduk di baris j untuk mas2 yg pake topi coklat muda yg kemarin juga nonton habibie ainun 3 sama ayah adenya yg duduk di j11 belah pesan mas ganteng aku suka boleh kenal  -cak,1
198,seru nobar dan meet  greet habibieainun3 di cgv hartono mall yogyakarta terima kasih untuk antusias warga yogyakarta jangan lupa ajak teman kamu juga ya buat nonton habibie  ainun 3 di cgv sekarang serubarengcgv cgvcinemas pic twitter com wsemi2ijs1,1
199,serang dan cikupa banten meet and greet cast habibie ainun 3 https md manojpunjabi com serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3  pic twitter com grvfdidlmo,1
204,  sayang mandi gih aku udah beli 2 tiket habibie dan ainun 3   di jemput ya    iya dong pacar masa sendiri pergi wkwkwk andai kisah cinta ku indah halu ku,1
208,mau review sedikit aja karna gak ahli dalam film gue abis nonton habibie ainun 3 dan imperfect dua2nya bagus kalo habibie ainun entah kenapa kaya ada yg kurang gue ngerasa agak sedikit boring saat nonton beda sama imperfect panjang nonton nang dapet ketawa jg,0
209,habibie  ainun 3 directed by hanung bramantyo starring by maudy ayunda jefri nichol reza rahadian cerita tentang ainun remaja yang kenal cerdas dan sangat baik hati yg sedang tempuh didik untuk jadi dokter di ui dengan segala juang yg ia hadap pic twitter com hgp7rm16qw,1
210,kecewa betul habibie dan ainun 3 takde kat melaka ,1
211,belum dan habis nonton habibie  ainun 3 mimpi ketemu saja jefrinichol gua di peluk dong  biasa sih cuma mimpi di sapa doang - terus kapan dong bisa ketemu langsung ,1
212,yang indah dan romantis saja belum tentu satu frekuensi - b j habibie from habibie  ainun 3,1
213,selamat buat 1jt tonton dalam 5 hari untuk semua para cast dan kru habibie ainun 3 film emang keren bgt hari pertama aku nonton trs nonton lagi dong di hari dua hehe 9 10 buat film yang sangat inspirasi bangsa indonesia sekali lagi congrast jefrinichol pic twitter com m3bcocmens,1
215,abis nonton habibie ainun 3 dan mata keringetan sejak scene pertama  but so in love with all the casts film bagus especially for jefrinichol yg bisa bikin aku jatuh cinta sama ahmad wkwkwk,1
218,tadi nonton habibie ainun terus jadi mikir andai waktu itu gw gak pacar andai waktu itu gw gak bucin gila andai waktu itu gw gak galau2 pas udah deket sbm andai h-1 belum sbm gw gak ajak maen sama mantan sampe malem dan andai 3 3nya gw milih fk pasti ada yang nyantol,1
220,maaf dari aku yang awal tengok kanan-kiri heran lihat kalian nang dan akhir kalian pada heran lihat aku sengguk habibie  ainun 3 thanks to cgvcinemasusa traveloka  ur promo make us happy pic twitter com 5gqz9whinf,1
227,baper dan sedih haru banget nonton film pasang sejati ini habibie dan ainun 3 film yg nyangkut di hati pic twitter com vjibkszy6x,1
231,jadi ingin nonton imperfect dan habibie ainun 3,1
234,telah nonton habibie  ainun 3 gw jadi pilek apa karna di film musim hujan mulu yak jadi gw bersin2 dan jadi pilek baru tau bisa gitu ,1
235,ken nonton film habibie dan ainun 3 ada aja nonton,1
239,tadi nonton habibie ainun 3 dan sempet nemuin beberapa hal yg bener bener nampar  apa yang kamu cari dari cita2 dan impi mu agar bisa di harga agar jadi kaya atau sederhana ingin bukti pada diri sendiri  mungkin alas kita ada salah satu antara,1
244,soners yuk ikut maskara di theshowre kali ini untuk dapetin 5 tiket gratis nonton film habibie  ainun 3 siapa nih pasang yang inspirasi kamu dan kenapa wa sms di 087800020096 atau mention yaah,1
247,gila woi  aku nonton habibie ainun 3 sen tiket jam 12 nontonnya jam 1 pas dah di studio baru tau dong ada theater visit di mall itu dan itu jadwal telah aku nonton jam set 5 tadi sad parah asli gajadi ketemu bebep jepri nikol pic twitter com kf3knmf83f,1
250,habibie dan ainun 3 nonton setujuuuu dehhh huhuhu sad jumanji gak kalah seru tapi wkwkkk,1
254,habibie dan ainun 3 imperfect jumanji doraemon the movie,1
259,kelar nyelesaiin satu novel tentang impi trs keinget habibie ainun 3 oke aku harus tentu mimpi punya pustaka juta buku sendiri dan dateng ke konser oppa walau cuma sekali,1
260,kamu dan kenang - cipt melly goeslow masih kebaperan liat habibie ainun 3  pic twitter com peknceff8z,1
264,nonton film habibie ainun 3 liat betapa ambisnya ibu ainun muda dan liat juga hasil dr ambisnya ibu ainun jangan matiin semangat orang deh,1
265,habibie dan ainun 3 kenapa bagus bgt sih bikin haru bagi akhir,1
275,btw udah pada nonton habibie ainun 3 ikut review singkat dan telat versi jefri nichol body goals banget yak bgst lu jep jefrinichol,1
281,lagu kamu dan kenang maudy ayunda di habibie ainun 3 masih kurang greget banding lagu di film belum cinta sejati bcl dan cari cinta sejati cakra khan sama hal dengan into the unknown frozen 2 yang kurang nempel di telinga banding let it go,1
286,hanya selang 3 minggu telah habibie  ainun 3 dan imperfect,1
290,filem the cave dan ainun habibie 3 akan tayang oada 26 sember ni anyone jom tengok please,1
291,mau punya cowok kayak ahmad gentle banget dan tau harus laku wanita itu gimana terus ga salah juga yang meranin jefrinichol masih bayang sampe sekarang aku mau bgt kalo ada yang ngajakin nonton habibie ainun 3 lagi mayan liat ahmad ganteng hft,1
292,habibie dan ainun 3 pic twitter com ewgelylxit,1
294,film habibie ainun 3 ini lebih cerita juang cita cita ibu ainun cocok inspirasi para kaum wanita di film ada pesan ayahanda ibu ainun yang harus tetap jaga dan rawat itu ada dua  yaitu hati dan fikiran biar terus positif,1
296,scene akhir antara pak habibie dan ibu ainun tahan tahan jangan nang tahaan pasti bisa tahaaaaann 1 detik 2 detik 3 detik ambyar bodo amat nang ajah deh org belah juga pede ajah nang,1
299,thats life keep moving on dua kalimat yg jd hal utama film ke-3 kisah cinta bapak alm habibie dan ibu alm ainun kemas dengan manis  sangat enak nikmat kisah dari awal hingga akhir sangat sentuh bagaimana hal hal romantisme satu dgn nasionalisme 8 10 pic twitter com msk90s5zqf,1
300,jefri nichol bagai ahmad dalam habibie  ainun 3 seperti yang gue kata di tweet review gue storyline ahmad inienarik dan bawa apik oleh jefri flukuatif emosi yang pace tetap jaga pic twitter com lipn1lfenl,1
302,sukses banget film habibie ainun 3 buat gue nang biasa gue ga pernah nang ga karuan di bioskop epik banget akting maudyayunda dan jefrinichol keren banget sih sumpah mampu buat jiwa santuy ku menang rating 100 buat film ini,1
306,video deret fakta tampil reza rahadian di film habibie dan ainun 3 kok bisa mirip itu https makassar tribunnews com 2019 12 23 video-deretan-fakta-penampilan-reza-rahadian-di-film-habibie-dan-ainun-3-kok-bisa-semirip-itu ,1
309,emg film habibie dan ainun 3 tu keren bgtttt,1
314,body shaming dan how it affected the person di film imperfect jujur w jarang blg romcom indo baguss karena biasa romcom indo suka ada cheesy dan alay nya even di habibie ainun 3 ada bagi yang super garing dan ga banget tapi ini imperfect sebaguss itu w bener2,0
319,raya dengan nonton dua film indonesia yang angkat kisah para perempuan tangguh imperfect dan habibie  ainun 3 aku juga tulis sedikit tentang perempuan tangguh yang betul adalah ibu di sini  https www instagram com p b6ytn8napum igshid 2x9uuioeartx ,1
323,gatau tapi aku keinget quote dari habibie ainun 3 sesuatu yang indah dan dramatis belum tentu satu frekuensi udah itu aja lebih maaf kamu renungin aja,1
324,lalu gue hangout sama bunda kita nonton habibie ainun 3 dan anjir di awal aja gue udah nang padahal baru opening tiap liat maudy ayunda sbg sosok bu ainun tuh rasa mellow aja gitu emang lagi agak baper juga sih,1
327,telah nonton habibie ainun 3 ini ajar yang saya dapat  semua perempuan harus milik cerdas entah dalam bidang apa itu sesuai dengan minat dan bakat yang kalian milik perempuan juga harus visioner be an independent girls jangan ekang pikir kalian,1
328,pas nonton habibie dan ainun 3 asa mau jawab ahmad jefrinichol pas manggil ainun,1
329,dapet surprise dan masuk ig story habibie ainun 3 dong woi wkwkwkwk pic twitter com ikdkfzs6as,1
331,film habibie dan ainun 3 gambar pribadi sosok ibu ainun yang sangat amat luar biasa dalam film ini juga meyajikan juang hidup ibu ainun dalam gapai cita tak lupa ada juga kisah cinta eyang putri ainun belum temu dengan eyang habibie,1
336,gue baru kelar nonton habibie dan ainun 3 dong anjir emang keren itu hik,1
338,bahkan sesuatu yg indah dan dramatis blm tentu satu frekuensi   habibie dan ainun 3,1
340,yg di imperpect dan j habibie ainun 3 itu bukan reza tapi reza bukan,1
344,deret film yang segera tayang di bulan desember ini bisa jadi aktivitas kamu untuk isi waktu libur ikut film yang akan tayang di bulan desember antara habibie  ainun 3 janin dignitate dan the courier pic twitter com lkext5koxb,1
346,belum nonton habibie dan ainun 3 sih tapi imperfect patut coba kaya rollercoaster emosi kita buat,1
350,wardrobe yg kena main habibie  ainun 3 mungkin mostly koleksi uniqlo kali yaa warna warna pastel model simple dan elegant ,1
351, guru yang baik adalah guru yang banyak ajar dari murid ainunhabibie-3  seperti ainun habibie-2 yang cerita juang alm pak habibie saat kuliah di jerman dan kisah cinta dengan illona film https www instagram com p b6xarasgas5 igshid 1jg4y9tqhe4ty ,1
352,jadwal tayang film hari di cepol theater binjai supermall  minggu 22 desember 2019 htm  rp 45 000 standard  habibie dan ainun 3 11 15 11 45 13 45 14 15 16 15 16 45 18 45 19 15 21 15 https www instagram com p b6w-rilhwgv igshid 1tp7p32cqvsag ,1
355,dari film habibie dan ainun 3 aku ajar bahwa ui pernah mirip sama uin sama kurang kursi,1
356,buat yg mo ketemu tgl 28 nanti tian mo makan ini sama nonton film habibie dan ainun 3 https twitter com asbatiannfr status 1208445347619409920 ,1
357,habis nonton habibie  ainun 3 gangerti lagi bagus banget asa jadi cucu eyang diceritain ttg eyang putri standing ovation buat hanungbramantyo yang udah jadiin kisah eyang jd film dan maudyayunda jefrinichol officialpilarez yang akting totalitas dan keren banget,1
361,nonton habibie dan ainun 3 dada rasa nyesek pas ending rate 10 10,1
362,kenapa sih mas sampai bikin habibie dan ainun sampai ke-3 yg satu udah cukup kena,1
363,dari film habibie  ainun 3 ini saya ambil satu kalimat dari ahmad yang benar persis seperti yang saya pikir  pergi ke luar negeri dan tinggal di sana karena sudah lelah hadap orang indonesia yang watak nya sulit untuk ubah,1
375,film habibie  ainun 3 kali ini sangatt inspirasi bagi sy dan bnyk orang lain dluar sana proud u bang jefrinichol  pic twitter com aqb5pjgdig,1
377,hari ini seruu yaa wahai tassaaa ada nichol angga kiki becca kevin reza jennifer maudy dan bapa sutradara habibie ainun 3 pic twitter com weceoqtbas,1
382,hari ini abis nonton film habibie ainun 3 di diri bareng kelas gila cuy keren banget film nyaa smpe gabisa napas ih gegara nang dan akhir lihat jefrinichol lagi dan abang buat ambyar rating buat film habibie amp ainun 3 9 5 10 pic twitter com x8pynpkny5,1
383,ketika imperfect dan habibie ainun 3 tayang di waktu yang sama gue bingung mo nntn yg mana wkwk mana reza semua lagi main kenya gue harus nntn semua sih fix,1
394,abis liat film habibie ainun 3 dan akhir aku bisa bukti apa kata jefrinichol  https twitter com itsmozza status 1207733989324120064 ,1
395,listnya  rembulan tenggelam di wajah habibie dan ainun 3 nanti kita cerita tentang hari ini huhuuu,1
396,gw yg selalu ikut habibie ainun ke 1 2 dan ini ke 3 jadi akhir cukup getar jiwa raga hati ini yg telah jadi saksi dr cinta sejati sampai di abadi terima kasih eyang habibie eyang putri ainun atas semua cerita sangat inspirasi  habibieainunmd pic twitter com x1dq6iyhw6,1
404,kalau pingin banyak humor dan lagi insecure ya imperfect kalau pingin tau cerita juang bu ainun jadi dokter wanita yang anggap minoritas waktu dulu ya habibie ainun 3,1
405,gantung butuh kamu nder kalau kamu butuh tentang motivasi ajar dan suka dengan sosok ainun ya habibie ainun 3 aja kalau kamu butuh ttg masalah insecure dan muak sama sosial kerja kena body shaming ya imperfect aja,1
409,hello malaysia habibie dan ainun 3 masuk malaysia ke tak hm hm,1
411,sesuatu yang indah dan dramatis belum tentu se frekuensi -habibie  ainun 3,1
425,film habibie ainun 3 lebih dari sekadar film motivasi dan inspirasi layak jadi salah satu film baik di tahun 2019,1
428,hbis nonton maraton yg ke 1  2 trus ngelanjut liat habibie  ainun 3 bioskop wah feelnya dpt banget jdi ngerasa ken punya pasang yg satu frekuensi bkn orang yg sempurna namun bisa terima apa ada dan hidup bahagia tua sama -- skor 9 10  pic twitter com n2bbwu9vqa,1
431,pas nonton habibie ainun 3 ini tuh bener2 panjang film aku cuma mikir hebat bgt bu ainun ken bgt jd hebat bu ainun gimana cara jadi wanita hebat kyk bu ainun dan makin percaya kalo balik lelaki hebat ada wanita hebat juga balik,1
432,kmrn nnton habibie ainun 3 puas bgttt puas liat reza yg imut bgt sm makeup pas muda dan amazed bgt sm makeup pas tua dan ga kalah klepek2 liat jefri aaaaaaa udah lama ga liat diaaa ganteng tu loo ga kalah sm auranyaa happyyy ,1
433,habis nonton habibie ainun 3 yang ceritain masa lalu bu ainun dan udah nonton rudy habibie jadi mikir    hebat banget sanggup cinta indonesia begitu,1
443,habis nonton habibie ainun 3 bener2 doa sama allah moga jodoh aku yang juga satu frekuensi satu visi dan tulus sampe akhir hayat kayak alm pak habibie  almh bu ainun aamiin,1
448,lama lebih dari 40 tahun dua hidup sama dgn penuh cinta dan bahagia tak heran kisah cinta dua juga abadi dalam buah film judul habibie dan ainun akan tayang habibie-ainun 3 prangkohabibieainun pic twitter com upj2zodk5z,1
449,yak hasil nang parah gara-gara film habibie dan ainun 3 ,1
451,keren itu film habibie ainun 3  pas keluar bioskop tuh rasa neng banget terus ngerasa yah ko cuma sebentar ayodong mau yang lebih panjang lagi ga sia beli tiket dan poko nonton habibie ainun 3 harus lebih dari satu kali congratsss jefrinichol keren sangat bang,1
456,kita akan jodoh dengan orang yg punya visi dan tuju hidup yg sama -habibie  ainun 3 bagus banget oy baper akutu,1
457,tak perlu orang yang sempurna cukup temu orang yang selalu buat anda bahagia dan buat hidup ini lebih dari siapa habibie ainun 3,1
462,banyaj banget ajar yang bisa ambil dr film habibie ainun 3 dan film itu buktiin kalo true love ituu benerann ada woyy  baru mulai aja gue udah nangiss,1
465,ada siapa nak tengok wayang tak ipman dan habibie ainun 3,1
468,hamba pen nonton imperfect dan habibie ainun 3 ,1
470,banyak ajar dengan perempuan2 ini mulai dari bahas sosial media rencan tahun depan politik kampus bahan mental illnes sampe star syndrome dan tutup dengan habibie  ainun 3 yang bikin ambyarrrrrr rezaaaaa keren sekali pukau sama makeup artis  habibieainun3 pic twitter com iarhklviwy,1
473,ajak nonton habibie  ainun 3 walahdalah saia tidak pernah nonton habibie  ainun 1 dan 2 wey,1
481,otak ku sudah bank banget nonton habibie ainun 3 pas ada ilham habibie malah pikir bank muamalat dan mina padi,1
482,jefri nichol dan cast habibie ainun 3 ajak kalian nonton bareng di jogja https md manojpunjabi com jefri-nichol-dan-cast-habibie-ainun-3-mengajak-kalian-nonton-bareng-di-jogja  pic twitter com txn8lbyo9u,1
483,untuk mereka yang selalu ada dan selalu dukung ingin apa yang ingin kanu sampai pada  juang ainun mula pada 26 sember 2019 di pawagam pilih jangan lupa tonton trailer 1  2 habibie  ainun 3 inikisahcintasejati kisahcinta curahanhatiainun pic twitter com dofyim4tou,1
486,jadwal tayang film hari ini di cepol theater binjai supermall  jumat 20 desember 2019 htm  rp 35 000 standard  habibie dan ainun 3 11 15 13 45 16 15 18 45 21 15  imperfect 11 30 13 50 https www instagram com p b6rzgfjjr0j igshid nzybtrhx2r6t ,1
487,habibie dan ainun 3  tayang hari ini di cepol theater binjai supermall  jumat 20 desember 2019 htm  rp 35 000 standard  11 15 13 45 16 15 18 45 21 15  info lebih lanjut kunjung website https www instagram com p b6rxcqpjvlp igshid 1xstinr8gl0t8 ,1
490,hayuu tonton habibie dan ainun 3 di bioskop sayang anda tanggal 19-20 desember 2019 pic twitter com gdad5gcdgz,1
494,habibie ainun 3 inspirasi dari masa muda almarhumah hasri ainun besar habibie dan kenang bj habibie atas bahan jiwa  habibiedanainun habibieainun habibiedanainun3 habibieainun3 rudyhabubie habibie ainun kamudankenangan kisahcinta kenanganhabibieainun,1
497,seperti biasa abis nonton film tuh pasti makan sama film dan skrg aku makan filn habibie ainun 3 karna aku skrg ken kaya ibu ainun huaaaa dan tbtb ken ikut pmr lagi gegara ada adegan tolong pertama tadi yihaa,1
501,tadi nontom habibie ainun 3 gua apit sama orang pacar dong di samping kanan serasa dunia milik dua ngobrol sama ketawa mulu di samping kiri mbak sama mas nya mesra nikmat film dan gua mewek sendiri nonton nya gakuat liat akhir dari ahmad ainun ,1
511,beda beda tidak apa apa yang penting jalan  habibie dan ainun 3 lovely pan pan,1
512,telah nonton habibie ainun 3 dan lagi baca buku ke-2 dr giapratamamd perikardia jadi makin respect sama dokter begitu resiko dan mulia profesi dokter ini mana kadang tuntut untuk lawan takdir respect buat para dokter di dunia khusus indonesia,1
513,fiersabesari mas saya habis nonton habibie ainun 3 nyata ada nama besar di belakang ibu ainun apakah mas fiersa dan ibu ainun masih ada hubung keluarga dari aku yang penasaran,1
514,karena sesuatu yang indah dan manis belum tentu satu frekuensi - habibie  ainun 3 -,1
516,telah nonton habibie ainun 3 asa jd campur aduk rasa kangen orang tua ingat dulu bercita2 jd dokter caintiknya maudy ayunda dan lain muncul the best ni film,1
519,habibie  ainun 3 bagusssss tp ga se wow itu cuma reza rahardian keren bgt bgt sih dan telah liat film jadi tambah sadar akan goblok,1
528,perspektifmetrotv maudy ayunda percaya peran sosok ainun habibie dalam film habibie  ainun 3 hal sebut rupa jadi beban dan tantang sendiri bagi maudy pic twitter com md4ufxryt0,1
529,tau ga sih gue kemaren pan nonton habibie ainun 3 di bioskop ada iklan tokopedia mulu mau ga mau gue tonton dan gue kaget si maknae rambut gondrong situ dan waktu gue liat iklan bni di tv nampilin rizky febrian kok mirip si maknae onoh ngakak woy ga ngerti lagi ,1
534,habibie dan ainun 3,1
535,habibie dan ainun 3,1
538,selasa film habibie dan ainun 3 sudah keluar dari bioskop central city setiabudi dan transmart majapahit semarang,1
544,kejut imperfect serta habibie dan ainun 3 raih 2 18 juta tonton film nkcthi 500 ribu http bit ly 2uiihmz,1
548,gokilll thanks to ernestprakasa s imperfect dan hanungbramantyo s habibie  ainun 3 selamat semua kerja film indonesia https twitter com bicaraboxoffice status 1214107077628444672 ,1
549,mending habibie dan ainun 3,1
554,habibie-ainun 3 makin yakin saya bahwa tepat suatu frekuensi jadi kunci indah suatu irama dan tepat frekuensi itu cari coba dan usaha bukan dengan tunggu dan pangku tangan,1
559,saran nonton 2020  1 habibie dan ainun  gebetan 2 imperfect  pacar 3 nkcthi  family 4 si mansi jembatan ancol  setan mantan bagi yg punya aja klo ga punya yg nomor 1 2 dan 4 mari kita gandeng tangan ehe,1
568,gue agak nyesel sih kenapa gak nonton dari baru rilis karena bareng sama habibie  ainun 3 jadi gue harus pilih dulu mana yg kira gue tonton duluan tapi dua dua bagus dan gak nyesel sedikit karena luangin waktu untuk bisa nonton film ini,1
572,karena aku nggak suka imperfect dan habibie  ainun 3 nggak jawab,0
579,merinding  speechless ini kata selebriti  publik figur telah nonton habibie  ainun 3 lalu bagaimana turut habibieainun3 sedang tayang di bioskop follow ig habibieainunmovie dan mdpictures official untuk update-nya habibieainun kisahcinta mdpictures pic twitter com jmqqw0pljq,1
581,film habibie ainun 3 tidak bagus yang orang lain bicara saya lebih suka film belum film habibie ainun 3 turut saya terlalu lama dan klimaks kurang,0
