,Tweet,Label
76,"Habibie dan Ainun 3 ini terselamatkan karena Maudy A., Jefri N., ma Reza R. sebagai Habibie tua. Ceritanya yaudahlah ya.......",1
77,"CHORD Kunci Gitar Lagu Maudy Ayunda 'Kamu dan Kenangan', Sundtrack Film Habibie Ainun 3  https://padang.tribunnews.com/2019/12/28/chord-kunci-gitar-lagu-maudy-ayunda-kamu-dan-kenangan-sundtrack-film-habibie-ainun-3 … via @tribunpadangcom",1
78,"Gimana ceritanya, awal beli tiket tgl 26 des itu jelas2 tertulis film Habibie & Ainun 3. Bahkan konfirmasi tiket nya yg dikirim via email dan sms pun tertera film itu.. trus knp waktu saya cek di aplikasi barusan film nya berubah jadi Si Manis Jembatan Ancol?? Mohon pencerahannya",1
79,"Jumanji, frozen 2, habibie dan ainun 3",1
81,@BookMyShowID Ini knp gini? Awal beli aq yakin aq beli tiket habibie & ainun 3. Dpt konfirmasi jg via sms dan email.  pic.twitter.com/4vzqWrpTzC,1
82,Habibie dan Ainun 3 nder,1
84,Aku udah liat habibie dan ainun 3 bang bangus banget sumpah,1
86,Reza Rahadian berperan sebagai Bossman di 'My Stupid Boss' dan Habibie di 'Habibie & Ainun 3'.  https://kumparan.com/kumparanhits/membandingkan-penampilan-reza-rahadian-sebagai-bossman-dan-habibie-1sX4Ujn1y1U?utm_medium=post&utm_source=Twitter&utm_campaign=int …,1
90,Dugabir dan habibie ainun 3,1
97,"kuntilanak 2, habibie dan ainun 3, imperfect.",1
101,Habibie & Ainun 3 dan imperfect,1
108,"Aku beli tiket film Habibie&Ainun 3 yang diputar jam 14:25. Durasi Filmnya 2 jaman, selesai sampai 16:30. Film ini menceritakan tentang kisah Eyang Ainun sewaktu muda. Kisah perjuangan dan cinta Eyang Ainun waktu sma hingga kuliah sabelum akhirnya bersama Eyang Habibie.",1
109,"Baru nonton Habibie dan Ainun 3 subhannallah kisah cinta dua manusia yang abadi 😢
Menjadi pembelajaran untuk kehidupan ❤  pic.twitter.com/5oIDywXFi6",1
110,"Setelah nonton Habibie dan Ainun 3, Saya menyadari kalau peran karakter Ahmad pas di kampus yaitu jagain jodoh org. Peran Ahmad sangat berhubungan sekali dengan kehidupan saat ini :) Sungguh mulia sekali",1
118,"Penilaian untuk film Habibie dan Ainun 3 gimana dong? Rencana mau nonton rame2 sama temen. Yang jujur yaa, ehe @infomalang",1
120,"M&G Jailngkung 2
Me: Abang abang foto
Nichol: *ngambil hp gue* 
Me: Makasih makasih
 
dalem hati seneng bgt 😭😭
cakep bgt tolong🥺🥺 dan baik 

p.s: ini sebenernya banyak yg ikutan foto, gue crop aja lah ya xoxoxo

btw @jefrinichol sukses film Habibie&amp;Ainun 3 nyah!🥰  pic.twitter.com/JBqs7Wc3ZY",1
131,nonton Habibie dan Ainun 3 dapet banget dong pesan postifnya. suka banget sm alur ceritanya hebat bikin banjir,1
132,selamat dan sukses film Habibie dan Ainun 3 @jefrinichol,1
133,Nnti acara sersan upin dan ipin kita alihkan dulu mjd habibie ainun 3 ye supaya opah dapat tengok kau,1
135,"Review Film Habibie & Ainun 3 sudah keluar! 
Silakan dibaca dan ditonton filmnya jika berkenan.
 https://sinematografi.ui.ac.id/review-film-habibie-ainun-3/ …",1
136,sore ini gue nonton habibie & ainun 3 bareng sodara A sm B dan tante. sebelumnya sodara gue beli softlens di melawai dan dia bawa ke ruang theater. udh kita beres nonton...,1
137,"Dear penonton bioskop Indonesia

Kalau mau bahas film yg sdg ditonton, boleh gak tunggu sampai film selesai dan sdh di luar teater. Di sana bukan lu sendiri doang jing

Utk 2 penonton Habibie&Ainun 3 yg tadi duduk di samping gue

K#*%OL LO!",1
145,"Gundala dan Habibie Ainun 3 tayang serentak di Malaysia mulai hari ini.

Jom tonton ramai-ramai.  pic.twitter.com/MKHjVOroH0",1
148,"Dlm rangka me-refresh pikiran dan ""riset""

Akhirnya hari ini bisa marathon film lagi 😁

Knives Out done, Habibie&amp;Ainun 3 serta Imperfect next 😄",1
155,"Habibie ainun 3 keren juga
Banyak banget adegan yang menyentuh
Ya meski ada hal yang terlalu dipaksakan di bagian animasinya,  tapi untuk alir cerita dan pesan moralnya dapat banyak banget

Sangat menyentuh jugaa",1
158,"Menurut Ku, scene ending percakapan imajiner antara Habibie dan Ainun menyelamatkan Film Habibie Ainun 3.
Sesungguhnya hanya scene itu dan ending lah yg menusuk sampai ke hati.
Yang lain nya mah Meh...",1
164,"bener, org2 baik cerdas mau sukses pasti ketemunya juga sama org2 yang baik dan cerdas juga dan ada aja jalannya. 

habibie ainun 3 bgs banget",1
165,"Jumanji the next level, Habibie dan Ainun 3, Eggnoid",1
168,"Besok pengen nonton habibie dan ainun 3. Tapi jumat responsi, tugas blm ngerjain, eval musang, ga ada temen pula 😭",1
174,Habibie Ainun 3 kalau dibandingin sama Habibie Ainun 1 dan 2 gimana mas?,1
181,Kah kah kah. KLCC ada pukul 11 malam kalau cerita Habibie dan ainun 3 ni,1
192,"dan dari 3 seri film habibie&ainun, 
the fundamental value is :
- peran ibu penting untuk masa depan anak laki-lakinya,
- peran bapak penting untuk masa depan anak perempuannya.

that's it.",1
193,"Serang dan Cikupa, Banten, Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3-2/ … pic.twitter.com/qA4NMVvCCL",1
196,"Dari: Aku yg kemaren nonton Habibie Ainun 3 di delta studio 1 jam 14.15 dan duduk di barisan J
Untuk: Mas2 yg pake topi coklat muda yg kemarin juga nonton Habibie Ainun 3 sama ayah&adenya yg duduk di J11 (sebelahku)
Pesan: Masnya ganteng, aku suka. Boleh kenalan? :( -cak",1
198,"Keseruan Nobar dan Meet & Greet #HabibieAinun3 di CGV Hartono Mall Yogyakarta.

Terima kasih untuk antusiasnya warga Yogyakarta. Jangan lupa ajak teman-teman kamu juga ya buat nonton Habibie & Ainun 3 di CGV sekarang! 

#SeruBarengCGV #CGVCinemas pic.twitter.com/wsEmI2IJs1",1
199,"Serang dan Cikupa, Banten, Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3/ … pic.twitter.com/GRvfDIdlmO",1
204,"🙎‍♂ : Sayang mandi gih, aku udah beli 2 tiket Habibie dan Ainun 3
🙎‍♀ : Di jemput ya ??
🙎‍♂ : iya dong, pacarku masa sendirian perginya, wkwkwk

Andai kisah cinta ku seindah Halu ku..",1
208,"Mau review sedikit aja karna gak ahli dalam film. Gue abis nonton habibie&ainun 3 dan Imperfect. Dua2nya bagus, kalo habibie&ainun entah kenapa kaya ada yg kurang. Gue ngerasa agak sedikit boring saat nonton. Berbeda sama imperfect, sepanjang nonton nangisnya dapet, ketawa jg.",0
209,"Habibie & Ainun 3

Directed by Hanung Bramantyo
Starring by Maudy Ayunda, Jefri Nichol, Reza Rahadian

Bercerita tentang Ainun, remaja yang dikenal cerdas dan sangat baik hati yg sedang menempuh pendidikan untuk menjadi Dokter di UI dengan segala perjuangan yg ia hadapi  pic.twitter.com/hgp7rM16Qw",1
210,Kecewa betul habibie dan ainun 3 takde kat melaka. 🥺,1
211,Sebelum dan habis nonton habibie & ainun 3 mimpi ketemu saja @jefrinichol gua di peluk dong 😄 biasanya sih cuma mimpi di sapa doang _-_ terus kapan dong bisa ketemu langsung? 😐,1
212,"Yang indah dan romantis saja belum tentu satu frekuensi

- B.J. Habibie from Habibie & Ainun 3",1
213,"Selamat buat 1jt penontonnya dalam 5 hari untuk semua para cast dan kru HABIBIE&AINUN 3.
Filmnya emang keren bgt! Hari pertama aku nonton trs nonton lagi dong di hari kedua HEHE 
9/10 buat film yang sangat menginspirasi bangsa indonesia. 
Sekali lagi, Congrast💙💙💙
@jefrinichol pic.twitter.com/M3bCoCMENs",1
215,"Abis nonton Habibie&Ainun 3, dan mataku keringetan sejak scene pertama (｡•́︿•̀｡)
But so in love with all the casts. Filmnya bagus. 
Especially for @jefrinichol yg bisa bikin aku jatuh cinta sama Ahmad wkwkwk",1
218,"Tadi nonton Habibie Ainun terus jadi mikir, andai waktu itu gw gak pacaran, andai waktu itu gw gak bucin gila, andai waktu itu gw gak galau2 pas udah deket sbm, andai h-1 sebelum sbm gw gak diajak maen sama mantan sampe malem, dan andai 3 3nya gw milih FK pasti ada yang nyantol",1
220,"Maaf dari aku yang awalnya tengok kanan-kiri heran lihat kalian nangis dan akhirnya kalian pada heran lihat aku sesenggukan. —Habibie & Ainun 3

Thanks to @cgvcinemasusa @traveloka , ur promo make us happy pic.twitter.com/5gqz9WHInf",1
227,"Baper dan sedih....
Terharu banget nonton film pasangan sejati ini..
Habibie dan Ainun 3, film yg nyangkut di hati...  pic.twitter.com/VJiBkszY6X",1
231,Jadi ingin nonton imperfect dan Habibie&Ainun 3,1
234,"Setelah nonton habibie & Ainun 3, gw jadi pilek. Apa karna di filmnya musim hujan mulu yak jadi gw bersin2 dan jadi pilek. Baru tau bisa gitu. 😪",1
235,Pengen nonton film habibie dan Ainun 3. ADAKAH ajakan nonton.?,1
239,"Tadi nonton habibie Ainun 3
Dan sempet nemuin beberapa hal yg bener bener nampar 

"" Apa yang kamu cari dari cita2 dan impian mu? 
Agar bisa di hargai? Agar menjadi kaya?? Atau sesederhana ingin membuktikan pada diri sendiri? "" 
Mungkin alasan kita ada salah satu diantaranya.",1
244,"Soners, yuk ikutan #MASKARA di #THESHOWRE kali ini untuk dapetin 5 tiket gratis nonton film Habibie & Ainun 3, siapa nih pasangan yang menginspirasi kamu dan kenapa? wa/sms di 087800020096 atau mention yaah🥰",1
247,"GILA WOI !!!
aku nonton habibie ainun 3, pesen tiket jam 12, nontonnya jam 1. pas dah di studio, baru tau dong ada theater visit di mall itu😭😭😭 dan itu jadwalnya setelah aku nonton, jam set 5 tadi😭😭

SAD PARAH ASLI, GAJADI KETEMU BEBEP JEPRI NIKOL😭😭  pic.twitter.com/kF3knmF83F",1
250,Habibie dan Ainun 3 nonton setujuuuu dehhh huhuhu sad:( Jumanji gak kalah seru tapi wkwkkk,1
254,"Habibie dan Ainun 3, Imperfect, Jumanji, Doraemon the movie",1
259,"Kelar nyelesaiin satu novel tentang impian. Trs keinget habibie ainun 3. Oke aku harus menentukan mimpiku!!

PUNYA PERPUSTAKAAN BERJUTA BUKU SENDIRI DAN DATENG KE KONSER OPPA WALAU CUMA SEKALI💜",1
260,Kamu dan kenangan - cipt Melly Goeslow. Masih kebaperan liat habibie ainun 3 😭  pic.twitter.com/PEkNCeFf8z,1
264,"Nonton film Habibie Ainun 3. Liat betapa ambisnya ibu Ainun muda, dan liat juga hasil dr ambisnya ibu Ainun. Jangan matiin semangat orang deh",1
265,"Habibie dan Ainun 3 kenapa bagus bgt sih, bikin haru dibagian akhir😭",1
275,"Btw, udah pada nonton Habibie Ainun 3? 

Berikut review singkat dan telat versiku:

Jefri nichol body goals banget yak. Bgst lu jep @jefrinichol",1
281,"Lagu Kamu dan Kenangan-nya Maudy Ayunda di Habibie Ainun 3 masih kurang greget dibanding lagu di film-film sebelumnya, Cinta Sejati-nya BCL, dan Mencari Cinta Sejati-nya Cakra Khan.

Sama halnya dengan Into the Unknown Frozen 2 yang kurang nempel di telinga dibanding Let it Go.",1
286,Hanya berselang 3 minggu setelah 'Habibie & Ainun 3' dan 'Imperfect'.,1
290,"Filem The Cave dan Ainun Habibie 3 akan ditayangkan oada 26 Disember ni

Anyone, jom tengok please🥺🥺",1
291,"mau punya cowok kayak ahmad. gentle banget dan tau harus memperlakukan wanita itu gimana. terus ga salah juga yang meranin @jefrinichol masih kebayang sampe sekarang.

AKU MAU BGT KALO ADA YANG NGAJAKIN NONTON HABIBIE AINUN 3 LAGI MAYAN LIAT AHMAD GANTENG HFT😭",1
292,Habibie dan Ainun 3  pic.twitter.com/EwGelyLXiT,1
294,"Film Habibie Ainun 3 ini lebih menceritakan perjuangan cita citanya Ibu Ainun, cocok menginspirasi para kaum wanita. Di film ada pesan ayahanda Ibu Ainun “yang harus tetap dijaga dan dirawat itu ada dua , yaitu HATI dan FIKIRAN biar terus positif”",1
296,"Scene terakhir antara Pak Habibie dan Ibu Ainun tahan tahan jangan nangis tahaan pasti bisa tahaaaaann
1 detik
2 detik
3 detik
Ambyar😭 bodo amat nangis ajah deh org sebelah juga pede ajah nangis",1
299,"""Thats life"", ""keep moving on""
Dua kalimat yg jd hal utama film ke-3 kisah cinta bapak Alm. Habibie dan Ibu Alm. Ainun
Dikemas dengan manis & sangat enak dinikmati kisahnya dari awal hingga akhir
Sangat menyentuh bagaimana hal hal romantisme disatukan dgn nasionalisme
8/10  pic.twitter.com/mSk90s5ZQf",1
300,"Jefri Nichol sebagai Ahmad dalam Habibie & Ainun 3

Seperti yang gue katakan di tweet review gue, storyline Ahmad inienarik dan dibawakan apik oleh Jefri. Flukuatif emosi yang pacenya tetap terjaga.  pic.twitter.com/lipn1lfenl",1
302,Sukses banget film habibie ainun 3 buat gue nangis biasanya gue ga pernah nangis ga karuan di bioskop epik banget aktingnya @maudyayunda dan @jefrinichol  keren banget sih sumpah mampu membuat jiwa santuy ku menangis rating 100 buat film ini,1
306,"VIDEO: Deretan Fakta Penampilan Reza Rahadian di Film Habibie dan Ainun 3, Kok Bisa Semirip Itu?  https://makassar.tribunnews.com/2019/12/23/video-deretan-fakta-penampilan-reza-rahadian-di-film-habibie-dan-ainun-3-kok-bisa-semirip-itu …",1
309,Emg film habibie dan ainun 3 tu keren bgtttt:(,1
314,"Body shaming dan how it affected the person di film imperfect. Jujur w jarang blg romcom indo baguss karena biasanya romcom indo suka ada cheesy dan alay nya (even di habibie ainun 3 ada bagian yang super garing dan ga banget) tapi ini imperfect sebaguss itu, w bener2",0
319,"Merayakan dengan nonton dua film Indonesia yang mengangkat kisah para perempuan tangguh. Imperfect dan Habibie & Ainun 3. 

Aku juga menuliskan sedikit tentang perempuan tangguh yang kebetulan adalah ibuku di sini >>  https://www.instagram.com/p/B6YTN8NApUM/?igshid=2x9uuioeartx …",1
323,"gatau tapi aku keinget quote dari habibie ainun 3, “sesuatu yang indah dan dramatis belum tentu satu frekuensi” udah itu aja. selebihnya maaf kamu renungin aja",1
324,"Lalu, gue hangout sama bunda. Kita nonton Habibie Ainun 3 dan.....anjirlah.......

Di awal aja gue udah nangis padahal baru opening. Tiap liat Maudy Ayunda sbg sosok bu Ainun tuh rasanya mellow aja gitu. Emang lagi agak baper juga sih.",1
327,"Setelah nonton habibie ainun 3 ini pelajaran yang saya dapat : 
Semua perempuan harus memiliki kecerdasan entah dalam bidang apapun itu sesuai dengan minat dan bakat yang kalian miliki, perempuan juga harus visioner, be an independent girls, jangan mengekang pikiran kalian.",1
328,"Pas nonton habibie dan ainun 3, berasa mau jawab Ahmad @jefrinichol pas manggil Ainun",1
329,DAPET SURPRISE DAN MASUK IG STORY HABIBIE AINUN 3 DONG WOI WKWKWKWK  pic.twitter.com/IkdKfZS6As,1
331,"Film Habibie dan Ainun 3, menggambarkan kepribadian sosok ibu Ainun yang sangat amat luar biasa. Dalam film ini juga meyajikan perjuangan hidup ibu Ainun dalam menggapai cita² tak lupa ada juga kisah cinta eyang putri Ainun sebelum bertemu dengan eyang Habibie.",1
336,"Gue baru kelar nonton habibie dan ainun 3 dong anjir, emang sekeren itu hik😭😭",1
338,"Bahkan, sesuatu yg indah dan dramatis blm tentu satu frekuensi
.
.
Habibie dan Ainun 3",1
340,"Yg di Imperpect dan J
Habibie Ainun 3 itu BUKAN REZA, tapi REZA BUKAN",1
344,"Deretan film yang segera tayang di bulan Desember ini bisa jadi aktivitas kamu untuk mengisi waktu libur. Berikut film yang akan tayang di bulan Desember, diantaranya: Habibie & Ainun 3, Janin, Dignitate, dan The Courier.  pic.twitter.com/LkExt5kOxB",1
346,Belum nonton Habibie dan Ainun 3 sih tapi Imperfect patut dicoba! Kaya rollercoaster emosi kita dibuatnya,1
350,"Wardrobe yg dikenakan pemain Habibie & Ainun 3 mungkin mostly koleksi Uniqlo kali yaa.. Warna warna pastel, model simple, dan elegant ❤️",1
351,"'
""Guru Yang Baik Adalah Guru Yang Banyak Belajar Dari Muridnya""
(AinunHabibie-3)
'
Seperti Ainun Habibie-2 yang menceritakan perjuangan Alm.Pak Habibie saat kuliah di Jerman dan kisah cintanya dengan Illona.
Film…  https://www.instagram.com/p/B6XArasgaS5/?igshid=1jg4y9tqhe4ty …",1
352,"Jadwal tayang film hari di Cinepolis Theater Binjai Supermall
.
Minggu, 22 Desember 2019
HTM : Rp. 45.000 (Standard)
.
HABIBIE DAN AINUN 3
|11:15| |11:45| |13:45| |14:15|
|16:15| |16:45| |18:45| |19:15|
|21:15|…  https://www.instagram.com/p/B6W-riLHwGV/?igshid=1tp7p32cqvsag …",1
355,"Dari film Habibie dan Ainun 3 aku belajar, bahwa UI pernah mirip sama UIN, sama-sama kekurangan kursi",1
356,Buat yg mo ketemu tgl 28 nanti tian mo makan ini sama nonton film habibie dan ainun 3😡  https://twitter.com/asbatiannfr/status/1208445347619409920 …,1
357,"Habis nonton habibie & ainun 3. Gangerti lagi bagus banget, berasa jadi cucunya eyang diceritain ttg eyang putri. Standing ovation buat @Hanungbramantyo yang udah jadiin kisah eyang jd film dan @maudyayunda @jefrinichol @officialpilarez yang aktingnya totalitas dan keren banget.",1
361,"Nonton habibie dan ainun 3, dada rasanya nyesek pas ending🥺
Rate 10/10",1
362,Kenapa sih Mas sampai dibikin Habibie dan Ainun sampai ke-3? Yg kesatu udah cukup “mengena”,1
363,"Dari film Habibie & Ainun 3 ini saya mengambil satu kalimat dari Ahmad yang sebenarnya persis seperti yang saya pikirkan : ""pergi ke luar negeri, dan tinggal di sana karena sudah lelah menghadapi orang Indonesia yang watak nya sulit untuk diubah"".",1
375,"Film Habibie & Ainun 3 kali ini sangatt menginspirasi bagi sy dan bnyk orang lainnya dluar sana, proud u bang @jefrinichol ♡♡ pic.twitter.com/AQB5pjgdig",1
377,"Hari ini seruu yaa wahai Tassaaa😂
Ada Nichol, Angga, Kiki, Becca, Kevin, Reza, Jennifer, Maudy, dan bapa sutradara habibie ainun 3  pic.twitter.com/weceoqTBas",1
382,"Hari ini abis nonton film Habibie&Ainun 3 di kediri bareng kelas. gila cuy, keren banget film nyaa. smpe gabisa napas ih gegara nangis:((. dan akhirnya melihat @jefrinichol lagi dan abang membuatku ambyar😭😭😭❤️❤️❤️ rating buat film Habibie&amp;Ainun 3 (9,5/10)🥺🥺🥺❤️❤️  pic.twitter.com/x8PYNpKNy5",1
383,"Ketika imperfect dan habibie ainun 3 tayang di waktu yang sama, gue bingung mo nntn yg mana wkwk.. Mana Reza semua lagi pemainnya. Kekenya gue harus nntn semua sih fix",1
394,"abis liat film habibie ainun 3 dan akhirnya aku bisa membuktikan apa kata
@jefrinichol :) https://twitter.com/itsmozza_/status/1207733989324120064 …",1
395,"Listnya :
Rembulan Tenggelam Di Wajahmu
Habibie dan Ainun 3
Nanti Kita Cerita Tentang Hari Ini

Huhuuu",1
396,"Gw yg selalu mengikuti habibie ainun ke 1, 2 dan ini ke 3 menjadi terakhir. Cukup bergetar jiwa raga hati ini yg telah menjadi saksi dr cinta sejati sampai di keabadian.Terima kasih eyang habibie eyang putri ainun atas semua ceritanya sangat menginspirasi ! 💛💙@HabibieAinunMD pic.twitter.com/x1dQ6IyHw6",1
404,"Kalau pingin banyak humor dan lagi insecure ya Imperfect, kalau pingin tau cerita perjuangan Bu Ainun jadi dokter wanita yang dianggap minoritas waktu dulu ya Habibie Ainun 3",1
405,"Tergantung kebutuhan kamu nder, kalau kamu butuh tentang motivasi belajar dan suka dengan sosok ainun ,ya Habibie Ainun 3 aja. Kalau kamu butuh ttg masalah insecure dan muak sama sosial bekerja mengenai body shaming ya imperfect aja.",1
409,"HELLO MALAYSIA,

habibie dan ainun 3 masuk malaysia ke tak hm hm.",1
411,"""sesuatu yang indah dan dramatis, belum tentu se frekuensi"" -Habibie & Ainun 3",1
425,"Film Habibie Ainun 3 lebih dari sekadar film. 
Memotivasi dan menginspirasi.
Layak menjadi salah satu film terbaik di tahun 2019❤️",1
428,"Hbis nonton maraton yg ke 1 & 2. Trus ngelanjut liat Habibie & Ainun 3 dibioskop, wah feelnya dpt banget jdi ngerasa pengen punya pasangan yg satu frekuensi, bkn seseorang yg sempurna namun bisa menerima apa adanya dan hidup bahagia menua bersama. -- Skor 9/10 👏  pic.twitter.com/N2BBWu9VQa",1
431,Pas nonton habibie ainun 3 ini tuh bener2 sepanjang film aku cuma mikir 'hebat bgt bu ainun' 'pengen bgt jd sehebat bu ainun' 'gimana caranya jadi wanita hebat kyk bu ainun' dan makin percaya kalo dibalik lelaki hebat ada wanita hebat juga dibaliknya,1
432,"Kmrn nnton habibie ainun 3 puas bgttt
Puas liat reza yg imut bgt sm makeup pas muda dan amazed bgt sm makeup pas tua
Dan ga kalah klepek2 liat jefri aaaaaaa
Udah lama ga liat diaaa
Gantengnya tu loo ga kalah sm auranyaa
Happyyy 🥰",1
433,"Habis nonton Habibie Ainun 3 yang ceritain masa lalunya Bu Ainun dan udah nonton Rudy Habibie jadi mikir
.
.
.
Hebat banget sanggup mencintai Indonesia sebegitunya",1
443,"habis nonton habibie ainun 3, bener2 berdoa sama allah semoga jodoh aku yang juga satu frekuensi,satu visi dan tulus sampe akhir hayat kayak Alm Pak Habibie & Almh Bu Ainun. Aamiin.",1
448,"Selama lebih dari 40 tahun, keduanya hidup bersama dgn penuh cinta dan kebahagiaan. Tak heran, kisah cinta keduanya juga diabadikan dalam sebuah film berjudul “Habibie dan Ainun” akan tayang Habibie-Ainun 3.
#PrangkoHabibieAinun pic.twitter.com/UPj2zOdk5Z",1
449,Yak berhasil nangis parah gara-gara film Habibie dan Ainun 3 😭,1
451,"Sekeren itu film Habibie Ainun 3 🥰 pas keluar bioskop tuh rasanya seneng banget terus ngerasa yah ko cuma sebentar ayodong mau yang lebih panjang lagi,ga sia-sia beli tiket,dan pokonya nonton habibie ainun 3 harus lebih dari satu kali, congratsss @jefrinichol keren sangat bang💖",1
456,"Kita akan berjodoh dengan seseorang yg mempunyai visi dan tujuan hidup yg sama. -Habibie & Ainun 3

Bagus banget oy, baper akutu🥺",1
457,"Tak perlu seseorang yang sempurna, cukuplah menemukan orang yang selalu membuat anda bahagia dan membuat hidup ini lebih dari siapapun

                  ""Habibie Ainun 3""",1
462,Banyaj banget pelajaran yang bisa diambil dr film habibie ainun 3 dan film itu buktiin kalo true love ituu benerann ada woyy 😭 baru mulai aja gue udah nangiss,1
