,tweet,label
171,hari inih rilis pecah uang pictwittercomxnsuccxd,0
174,alhamdulillah bagi  uang pictwittercomimxjwrjeo,0
178,wagub sumbar uang baru   ingat hut ri  ri  edar bebas,0
184,eh nyata enggak   tahun   tahun sekali  tahun  khusus ingat tahun merdeka ri upk tahun release seri uang logam emas  nila  rupiah  tahun  uang kertas  nominal yaa pictwittercombjthrnswx,0
192,uang  baru lucu bet dah warna,0
196,waah bagus uang lembar nyaa pictwittercompjxfhht,0
198,yah perintah cari uang  jual uang pictwittercomtoacedumeq,0
199,tahun ngeluarin uang gemas ,0
208,uang baru bank indonesia benar test note  bank note trending in indonesia asi network media,0
209,minta uang dong,0
210,coba aja  uang yallah,0
218,desain uang mulai ni mungkin pecah jadi awal mula rebranding desain mata uang  baru,0
220,wahh bakal  uang pecah,0
221,uang baru pictwittercomomjndeyve,0
224,uang gemes bngt,0
231,bi mau nerbitin uang ingat hari  buru cari info prosedur tukar uang,0
233,min uang khusus batas  min,0
239,uang baru rupiah keluar bank indonesia bi  cara tukar  dapat uang baru pecah rupiah uang baru rupiah khusus   resmi bank indonesia senin agustus jokowi,0
240,selamat atas uang pecah baru kemenkeuri pictwittercometvfzejkb,0
243,hbd indonesia ayo beri  uang pictwittercompwexdrqwq,0
244,bank bi keluar uang,0
247,uang buat beli popcorn sama film pas,0
254,uang kalo mau bendel juta ngga  genep yha,0
259,sederhana nilai mata uangredenominasi k,0
260, apa uang pecah lucu banget kayak dolar ala ala sjjeedinsus mau,0
261,terus cara dapetin uang baru gimana kan enggak  atm pecah,0
265, rame uang  bakal dilaunching besok pas  ingat angka nol buat kecil mungkin  siap redenominasi kalau bener   keren sih desain uda titip sama sodara  kerja  bank  bilang gpp  beli per lembar ribu,0
266,sumpah  uang cubang ilustrasi,0
270,uang spesial rupiah  rangka hut ri  keren  desainyaa pictwittercomudzruieifl,0
274, temen  gatau  rupiah pecah  enggak main twitter,0
275,telat  gacha rupiah,0
277,another interesting entit  duit koleksi rupiah nila   entit budaya  suku dayak rumpun ibanik  kalimantan barat  pernah musuh  seringkali perang  iban   titis darah akhir  iaitu suku dayak kantu pictwittercomhqbxhasa,0
282,uang baru rupiah,0
285,pecah baru rupiah tujuh puluh lima ribu rupiah udah cipta wkwkkwkw tq bang indonesia bi pictwittercomqibskdhc,0
286,sjdhdnkdemksls but yeah i know its weird too like why would you want to have a rupiah banknote,0
289,waktu indonesia merdeka  thn indonesia dgn bangga luncur pesawat gatot kaca n waktu indonesia merdeka  thn dgn bangga luncur mobil   jelas wujud sampe sekarang    thn malah buat uang ribu utk souvenirtrus slogan indonesia maju,0
290,siapa  nih   ikut buru uang pecah rupiah ribu edisi ingat hut merdeka ri  fyi tukar uang pecah rupiah ribu  sangat ketat satu ktp   tukar satu lembar pecah uang ,0
292,bonsaibola situs percaya follow ig bonsaibola wa fb prediksi bola parlay wwwligabonsaiorang pictwittercomweleidq,0
294,masyarakat   dapat uang khusus rupiah ribu  akses  online  isi formulir  aplikasi pintar ,0
296,tahun  kado nya  uang ributerimaksih,0
297, tiga fakta baru kait uang khusus rupiah ribu  luncur  rangka ingat hut  indonesia apa  cek  sini lengkap via detikfinance,0
298,sus punya indonesia cuma duit lama rban gbr pa harto bolak balik tetap senyum,0
303,jelas lengkap bi soal uang baru ribu rupiah,0
306,silah   butuh uang kuno rupiah  lengkap mahar nikah sedia koin kertas pictwittercomxiydyoatcw,0
308,catat  cara  uang rupiah khusus hut ri bank indonesia bi baru  terbit uang ingat merdeka tahun  nominal rupiah ribu begini cara dapat pictwittercomozqvbuqc,0
309,pecah uang rupiah ribu buru warga,0
312,talent uang pecah ribu rupiah viral  media sosial,0
316,warga desa adat tenganan pegringsingan kabupaten karangasem bal rasa bangga  waris budaya tampil  uang kertas pecah ribu waris budaya sebut  kain gringsing morinagaid pictwittercomuouycjfxc,0
323, rangka ingat hari merdeka indonesia   genap tahun bank indonesia bi luncur uang rupiah khusus rupiah ribu  senin lengkap ,0
325,uang baru rupiah ribu edisi khusus  jadwal tukar  bank mandiri bni bri bca cimb niaga via tribunkaltim,0
327,rencana sejak lalu  lho uang kertas ribu rupiah  hut  merdeka ri,0
328,they say its one of the hardest logic game ever levels global ranking try now pictwittercomjrmyus,0
331,bank indonesia bi luncur uang khusus  rangka ingat hut merdeka ri   uang sebut terbit  bentuk kertas  nominal ribu  cetak banyak juta lembar baca lengkap  website ,0
332,angka pecah uang baru sandi rahasia asing misleading content edar buah narasi  sebut pecah uang rupiah ribu  angka lebih besar  tiga angka nol kecil  sandi rahasia pictwittercomlcynzbxqo,0
333, tukar uang ribu  bank indonesia cepet banget penuh jadwal,0
339,gubernur kaget busana adat  uang rupiah ribu bikin heboh,0
342,sumringah ungkap sosok bocah pakai baju adat tidung  uang rupiah ribu,0
344,reddeergames giveaway anyone can have a chance to win this awesome game prize pack complete your entry here pictwittercomfoviuxcy,0
346,gubernur kaltara irianto lambrie jelas baju  suku tidung  uang pecah rupiah ribu edisi khusus ingat tahun merdeka ri irianto kritik pihakpihak  tuding perintah salah cetak,0
348,wakil direktur utama pt bank mandiri persero tbk hery gurnadi nyata pihak siap kantor cabang  sebar  seluruh indonesia  tempat tukar uang baru pecah ribu,0
350, mau buat aplikasi nama rupiah isi cuma foto uang ribu  baru tampak depan  belakang jadi   suka desain  enggak bagi uang tinggal download  nikmat indah uang ribu pictwittercomkgyzmvk,0
351,bamsoet sebut uang baru rupiah ribu  picu aksi palsu,0
352,kenal suku tidung negeri sabah    uang baru rupiah ribu,0
355,daftar uang baru ribu untung dapet  rebut  dapet tanggal september itungan menit udh penuh aja pictwittercommojkvpjxha,0
358,viral cerita warganet jadi orang lima  dapat uang baru rupiah ribu  bal,0
361,viral cerita warganet jadi orang lima  dapat uang baru rupiah ribu  bal,0
363,potret izzam athaya bocah pakai adat tidung  uang baru rupiah ribu pictwittercomhmvlnrfzc,0
365,akses  dapat uang baru rupiah ribu cari jadwal hingga september,0
367,waduh mesan tukar uang baru rupiah ribu full hingga awal september bank indonesia,0
371,juru bicara presiden fadjroel rachman ungkap identitas anak kecil mata sipit  uang khusus rupiah ribu  baru  terbit,0
374,izzam sang model pakai suku tidung  uang kertas baru ribu rupiah,0
377,bapa  nyuruh beli uang ribu baru bilang kemaren pdhl udh abis dr kapan tau,0
380,uang baru rupiah ribu mulai edar  timika   stok pictwittercomfahjihdwd,0
381,tengah malem bangun anak wedhok nanya ma knp musti  uang baru  ribu  ngga kemarin kemarin  ngga ribu ribu  musti pas ulang tahun  is so special pingin deh tanya  bi owalaqqh nduk mbuh ah jam gin nanya,0
382,uang baru rupiah ribu cetak banyak juta lembar,0
390,nuker bareng yuk uang ribu  baru,0
394,ken  punya uang ribu baru,0
398,bi louching uang rupiah ribu baru pertama edisi khusus hut ri  satu ktp  tukar satu,0
405,uang ribu baru  sahkan  alat bayar ap cjman marchendise,0
409,emang asli uang baru rupiah ribu harga berapa,0
410,dah dapet uang ribu baru lom,0
413,uang baru rupiah ribu mulai jual  ecommerce gin harga,0
415,bi rilis uang baru nila rupiah ribu wujud redenominasi rupiah pictwittercomujvaqs,0
422,wait uang ribu baru    pagi sampe siang bikin video buat lomba jir jadi kaga baca berita,0
425,uang baru nila ribu rupiah emisi gambar capai bangun  thn merdeka ri optimisme fokus songsong masa depan dng modal bineka  sdm unggul  minat  dapat dapat info  pictwittercomsfiiojhig,0
428, dapat uang baru rupiah ribu masyarakat  ikut syarat tentu salah satu milik kartu tanda duduk ktp   milik ktp   tukar lembar upk tahun ri  pictwittercomsjnidebv,0
429,bi baru  luncur edisi uang khusus  ingat tahun merdeka ri  dpt uang rupiah rupiah ribu tsb  syarat,0
430,ribu orang  pesan uang baru rupiah stok aman,0
432,uang baru ribuselembar begitudipegang ibu udh langsung habis buat belanja butuh rumah tangga,0
433,ken nukerin uang baru  ribu  jadwal penuh semua sampe bulan september,0
435,cara dapat uang baru rupiah ribu  syarat  mekanisme tukar brikut  cara dapat uang baru rupiah ribu dg mdh prhatikan syarat mekanisme  jdwl pnukaran uang baru rupiah nah   minat silah ikut syarat  mekanisme,0
439,cetak batas  prosedur dapat uang baru rupiah ribu,0
442,kamu mau  uang baru rupiah ribu cek  sini,0
447,catat  tata cara tukar uang baru rupiah ribu  kaltim kpfm samarinda bank indonesia bi luncur lembar uang rupiah ribu  senin agustus   tuju ingat hari ulang,0
453,amat kalau uang baru ribu tak  jadi alat tukar cerdas  perintah    jadi  souvenir hut ri aja  cerdas  perintah kata handri  hubung pojoksatu senin cerdas  craki bin licik,0
458,makna balik uang baru ribu,0
461,news gubernur koster apresiasi pilih kain grinsing bal  uang kertas baru ribu rupiah ndash apresiasi dalam sampai  gubernur bal wayan kos via redaksi,0
462,masa tukar uang baru rupiah  jember panjang cek lokasi  waktu tenggat,0
464,uang pecah baru rupiah kini mulai buru warga  koleksi pictwittercomxfxfamrdk,0
467,uang baru rupiah  mulai pes jam wib apa  makna halaman all,0
471,ikut cara  milik uang baru pecah rupiah edisi tahun indonesia merdeka pictwittercomuibfsvyqx,0
477,baru tau  uang pecah baru whoa,0
478,apa cuma   baru tau nyata  uang baru,0
479,kalimantan tengah bagi jatah lembar uang pecah baru rupiah,0
481,ananda saubaki anak asal kupang  foto pampang  uang baru rupiah   orang tua tely aku bangga  anak ananda  lihat dalam uang kertas pecah rupiah  tentu  edar luas tanah air,0
482,ananda saubaki anak asal kupang  foto pampang  uang baru rupiah  bi sama menteri uang  senin agustus luncur uang baru pecah rupiah  rangka ingat merdeka  republik indonesia pictwittercomvnjacycg,0
486,cerita  balik potret anak  uang baru rupiah kejut bangga jadi sejarah pictwittercomsaijobic,0
490,bank indonesia bi cetak uang baru pecah rupiah khusus  rangka ingat ulang tahun  republik indonesia ri,0
494, putar uang baru pecah rupiah  ramai buru panen duit segar,0
497,uang pecah baru rupiah,0
503,baru tau kalo pas hut ri kemarin bi ngeluarin uang nominal  unlimited   daftar dulu pict source kompas pictwittercomkztlehcw,0
513,heboh harga langit uang baru rupiah  ecommerce,0
522,ungkap sosok asli bocah  uang baru rupiah sempat bilang netizen pakai pakai adat china pictwittercomkutoyxyjo,0
523,ini sosok ananda saubaki  wajah   uang baru rupiah edisi merdeka,0
526,uang baru pecah rupiah begini cara  syarat dapat berita jawa timur,0
528,kisah anak asal kupang  foto pampang  uang baru rupiah,0
529,anak asal kupang  foto pampang  uang baru rupiah,0
533,info gaes gambar   uang baru rupiah  baju adat suku tidung kalimantan utara kaltara bukan baju adat cina jelas  lur yuk cerdas  sosial media pictwittercomoozlmoa,0
535,kawan tunai  rame soal pecah uang baru nih  kalau bukan pecah edisi khusus rupiah mau tahu beberapa fakta balik uang pecah  yuk  bahas thread pictwittercomouzstshij,0
538,baru tau  uang pecah  keluar baru,0
542,bank indonesia bi keluar pecah uang baru  nominal rupiah  raya hut  ri senin kemarin bi cetak banyak juta lembar uang pecah baru sebut masyarakat  ,0
543,kirakira uang baru timbul prokontra enggak ,0
545,apa  doang  engga excited sama uang baru rupiah,1
548,kait mata uang rupiah baru satu hari luncur  fakta tarik ras ono gambar pakai adat china gaple gaple nyang e commerce wes dol hargane bas  puluh juta oalah lah,1
552,bankindonesia bagaimana cara dapat uang rupiah baru    daerah  tdk  ktr wakil bank indonesia,0
554,simbolsimbol  anggap janggal publik  uang baru rupiah,0
558,fakta kena uang baru pecah rupiah apa ,0
560,mas kaesangp dah punya uang  baru bom,0
561,uang pecah  baru luncur bi jual dagang  aplikasi online,1
570,ken daftar buat dapet uang baru eh waktu ambil udah penuh enggak jadi deh,0
573,uang edisi khusus merdeka pecah rupiah baru terbit satu hari lalu    dagang  toko online  jual  harga tinggi via detikfinance,0
575,uang baru rupiah jual juta rupiah  shopee cs legal,1
578, satu hari kuota tukar uang baru rupiah banyak lembar,0
583, cetak juta lembar  fakta uang kertas pecah rupiah  baru luncur,0
584,mau tuker uang baru rupiah   bank  ,0
589,  udah punya uang baru rupiah,0
594, mau tuker uang baru rupiah   bank   bankindonesia,0
599,tahun negara merdeka nyata  baru  hasil uang lembar rupiah,1
602,warga bandung  antusias  uang pecah baru rupiah,0
605,bi solo  jatah juta lembar uang baru rupiah edisi merdeka pictwittercomxfjfuhi,0
609,uang baru nominal rupiah spesial hari merdeka  ri  mulai  pes hari senin sejak pukul wib mesan sendiri bagi jadi  gelombang periode mesan tukar,0
615,baru   terima lembar uang pecah rupiah  kemas  bentuk plakat  kepala kantor wakil bank indonesia kpw bi provinsi kalimantan utara yufrizal  ruang rapat gubernur  tanjung,0
617,kantor bi    slot tukar uang baru rupiah,0
621,uang baru rupiah  mulai pes jam wib apa  makna halaman all,0
626,hahaha  duga   beritaberita macem gin pas pertama tau   uang baru rb cek fakta benar  gambar pakai adat china  uang baru rupiah,1
628,heboh  pakai adat china  uang baru rupiah  fakta via antvnewsplus,1
629,salah satu wajah anak warna salah satu sisi uang baru pecah rupiah  resmi rilis perintah  bank indonesia kemarin nyata asal  kupang nusa tenggara timur  ntt,0
630, uang baru rupiah  guna  alat transaksi  jelas bi,0
631,indonesian cocokologi as usual cek fakta benar  gambar pakai adat china  uang baru rupiah,0
643, uang pecah baru lihat  bentuk  ketuker  uang sama,0
649,bilang  pakai adat china  uang baru rupiah orang  hujat,1
650,suuzon mulu yak heran edar narasi  sebut salah orang  uang baru pecah rupiah pakai baju adat china begini fakta,1
660,uang nominal baru nominal rupiah  baru resmi rilis jadi sorot netizen ambil antri  lalu tinggal datang deh  bank indonesia tegal isi formulir deklarasi kena covid  tinggal tunggu deh pictwittercommeibk,0
661,nih   rame   uang baru cr tiktok bangeru pictwittercomlqpmqzueyz,0
666,  pes  apa ciriciri uang baru rupiah pictwittercomwmnllphiu,0
667,uang baru rupiah  mulai pes jam wib apa  makna halaman all,0
670,begini cara milik uang baru  cetak  jumlah batas via youtube,0
671,kalian udah tau kan kalau bi baru  keluar uang kertas  nominal rupiah mau dapet uang enggak bgini cara nukernya uang baru nominal rupiah spesial hari merdeka  ri  mulai ,0
672,ingat merdeka  ri bank indonesia bi  kemenkeu hari  luncur uang baru  uang lembar rupiah live kepala departemen komunikasi bi onny widjanarko,0
676,eh bank indonesia nyata ngeluarin uang pecah baru  cuma  juta lembar  arti enggak  orang  indo punya uang  hmmmm ken punya,0
677,apa gue baru tau  uang pecah baru wow,0
679,baca  pak  web nya bi  uang nilai sama persis kalau tukar  bi  sama bawa dituker jadi satu lembar uang baru   kalau  kolektor  tangan dua mgkin udah dinaikin  diperjualbelikan,0
705,astaga sampe begitu sama uang rela ngantri,1
706,enggak  jir uang  sebenernya uang   bentuk koin perunggu perak  emas uang  kertas hanya hasil buah sepakat jual beli kalau sepakat koleksi  kertas kardus  ,1
707,sorry lur awal aja baru ujung ujung  kayak sampah busuk  ronyok tu uang ribu kayak uang k k keluar lalu,1
710,gatel lu uang segitu aja heboh norak suswu,1
711,  gebu gebu  uang baru ribu,1
712,anying kyi kayak uang main ribu,1
713, uang ribu mau aja  bodoh bodohin,1
714,hahaha  uang apa main  sulit ditukernya padahal cuma ribu satu lembar,1
715,orang orang rela ngantri cuma  uang ribu satu lembar hahah kasi,1
716,istimewa uang apa si padahal cuma gitu gitu aja sama kayak uang  ,1
718, terlalu fantastic  uang baru  sekarang ribu,1
720, pasu keluar  ribu duit jadi duit saking minus uang negara,1
722,uang nya  mudah lecek  kayak uang lain liat aja tuh ribu ,1
723,mau provokasi uang ribu  gagal,1
724,makin gelo aja ni uang edar nya,1
727,orang indonesia emang  budaya nya bacot  gedein uang ,1
736,kurang literasi  peduli jadi semua  bahas uang ribu   aja,1
739, belanja pake uang ribu sudah rip kembali receh receh,1
741,seperti  buzer jelas liat  id nya,1
743,buka  wacana mau redenominasi   malah ngeluarin uang pecan baru haduh,1
744,heran uang ribu ko laminating yaa,1
746,cuma orang penting doang  mah    uang ribu orang bawah apa,1
754,aneh deh orang indonesia semua uang aja dipamerin  sosmed,1
756,bagus  uang warna warni kayak uang monopoli lol,1
762,fungsi apa sih bi keluar uang ribu  gitu gitu aja,1
764,heboh uang ribu semua warga  lebay,1
770,enggak  pahlawan  apa  uang ribu gambar  mulu bosen coy,1
777, uang bikin ganji ribu si  enggak genap aja biar gampang,1
780,miris kata bhineka   segitu duit   rilis,1
781,mentang mentang baru punya mrt jadi  desain uang ribu nya  mrt nya,1
783,lihat angka  besar ketimbang angka nya  simulasi redenominasi mata uang  aneh,1
785,jujur aja ni kesan  ribu kek main photoshop tinggal tempel gambar yakin dah,1
798, emang bener baju  pakai  lihat  baju cina,1
802, kayak gin enggak  ketat covid suka heran sama perintah datang  kumpul  ribu,1
803,pamer terus uang ribu,1
806,uang ribu sekarang lihat biasa  keren uang lain,1
807,duit  lihat  uang ribu kusam   segar,1
811,ngapain bahas  enggak penting penting banget dah  uang ribu,1
812, uang ribu lihat terlalu ramai    pesan inti dalam,1
814, uang ribu kayak uang main terlalu ramai hahahha,1
818,kenaoa desain uang   terlalu colok dam ramai dalam uang ribu,1
826,gitu aja bangga  uang,1
828,perintah pinter banget nyari pasu uang  keluar uang ribu,1
834,apa si  istimewa nya uang ribu  duit sama aja kayak biasa enggak  bagus,1
838,tata letak gambar  uang  pas  terlalu miring,1
841,kerta ditukerin kertas harga  coy ribu,1
842,bangsa  ribut mikirin cara hidup  planet ,1
843,bangsa    ribut mikirin duit ,1
844, nunggu kartu kampanye   bagi skrg nunggu kartu anti aja lah  nunggu  ngasih  kuota   penuh,1
845,  transaksi  cuma koleksi yaklo utk trsnsaksi alangkah baik bikin   ribu,1
846,wah gila uang ribu rela panas panas,1
850,isi twitter gue semua orang  ngeributin uang huuu aneh,1
851,percuma woi uang ribu  jadi koleksi,1
852,sangat sayang klo uang  jadi pajang tambah enggak  jadi transaksi,1
857,lembar uang ribu  bukan segala coy   kartu kredit  lainnyalol,1
858,perintah terlalu cepat mengeluarkn uang ribu jadi  maksimal   optimal,1
859,uang jelek,1
864,pusing dah liat uang  begituu hadeh gmana ,1
867,najong dah ngeluarin uang kyk maenan bocil,1
868,uang ribu jcuma jadi marchides,1
875,mending uang ribu  isi pahlawan biar orang tau  malah begitu gambar,1
886,mungkin  pake emblem islam  terima netizen  lebih rohani  pikir kayak roh halus,1
887,kerja emang julitin uang ribu doang haha,1
888,netizen otak sungai  gitu dangkal,1
889, tarik  tampil uang ribu,1
890,susah  paham uang  arti ribet nol kecil kecil,1
892,mending uang  dah   uang ribu ,1
893,makin kesini makin enggak bener  nyiptain ribu,1
898, tuh masa uang   baju cina nya,1
906,rumit emang ngeluarin uang pecah baru  enggak  fungsi  uang ribu,1
909, gitu dah uang lay alay banget tuh,1
912,pecah uang bar ribu enggak  arti woy,1
915,terlalu banyak simbol simbol  uang ribu jadi lihat ribet  terlalu rame,1
921,  dki jakarta susah buat dapetin tuh uang jadi males   uang  brgitu biasa aja,1
922,sama  jawa timur  apa dah susah ribet  ngurusnya,1
925,emng selalu kait sama cina mulu eh  adat cina situ kan uangribu,1
926,  warna peta kuning si kayak enggak  warna  aja tuh ribu,1
931,uang enggak layak tuh ngapain si keluar,1
935,kontroversi mulu ni perintah keluar uang ribu aneh si lagi,1
936,kayak udah ngurus apa aja dah susah  buat dapetin uang ribu,1
940,asa pecah ni uang makin banyak dah asa enggak  fungsi,1
943,yah kalau uang ribu  uang bakal kurang   ortu huftt,1
944,enggak usah terlalu bangga kali sama uang ribu,1
945,enggak tarik tuh sama duit mending dah hahaha bener kan,1
949,trending uang ribu baru  gila banget enggak sih malah dijadiin ladang bisnis kasi buat  enggak punya mending enggak usah keluar,1
953,paling  transaksi pake uang ribu susah nyari kembali dah,1
962,apa ni perintah enggak  tanggap soal jual uang  sosial media payah,1
963,apa karna uang  negara ni udah tip kali  jadi ngeluarin uang baru rebay,1
967,koleksi uang apa  cuma biasa aja gitu  koleksi uang k,1
968,banyak manipulasi uang ni bi,1
969,enak  jadi anak bi kalau uang abis tinggal cetak aja  kan ahaha,1
971,bagus si  sayang terlalu lebih gambar  uang ribu,1
978,duit  desain lama tahun udah berapa milyar tuh cuma buat cetak duit  trbatas,1
984,payah ni bi  perintah cuma beberapa orang aja   milikin uang ribu,1
987,  bukan uang pecah tujuh pulh lima ribu   soal  harus  bi cetak uang baru  si kan enggak ,1
989,umur umur dr jaman dulu uang perak  muncul uang ribu kaya enggak  terbit batas sampe pake ktp buat ngambil uang  bank  malah ribet bener,1
990,sedih tuding  uang rupiah ribu gubernur kaltara sangat geram,1
991,  seni dalam uang ribu,1
994, nyata anak china   gambar uang ribu rupiah,1
998,ayo mana   tarik  uang ribu gua si orang,1
999,uang ribu asa uang coklat ni,1
1000,mesti nyolong dulu ni biar dapet uang pecah ribu,1
1004,tulis    uang ribu terlalu kecil jadi buat bapak  jadi enggak lihat tulis,1
1005,lihat  viral  sosmed eh  mata sipit idih enggak  fungsi ,1
1008,yaudahlah jadiin aja tuh koleksi  orang  punya duit  mah apa susah dapet aja  ,1
1010,yaa yaa  punya   cuma perintah rakyat mah engga,1
1027,klo tuh duit   panjang percuma bro enggak  nilainnya,1
1029,norak   si baru  keluar uang gtu aja sampe lebih,1
1032,gue  warga indo malu klo warga milik kreatif kreatif  hujat saking gabut tuh bocah,1
1036,coy coyyyyyyyy gimana mau punya uang ribu kalau  kolektor lebih punya sempat  milik jahat,1
1037,ganti lah tuh pahlawan kyk enggak  pahlawan  apa  uang ribu gambar  mulu bocen euy,1
1048,percuma nebus uang klo ujungujungnya enggak   cukkkk cukkk,1
1052,tolol kok banget si,1
1054,yaelah duit macam apa tiba tiba  kereta kayak baru punya kereta aja pamerrrr,1
1055,hujat persil coy hahah,1
1057,isu isu jelek duit banding tolol  s ngebanding bandingin,1
1068,guna apa uang pecah baru tak  guna sisbro cari kerja aja susah,1
1080,uang ribu enggak bsa buat transaksi lol percuma aja buat apa dikeluarin uang  klo ujungujungnya bgniii,1
1081,macam apa  duit makna nyaaa enggak  makna coi,1
1084,jelek ah desain,1
1085,kurang didik  bgnii dahh ibarat tong kosong bunyi nyaring nya haha,1
1089,yahhh begini lah kalo tak  otak bukan negeri  indonesia nama apa  baru  jadi bisnis uang ribu jual  harga juta bego,1
1091,masa iya kalau cuma  buat koleksi mending beli logam mulia aja makin tambah bulan tahun makin mahal lah  ribu yaa segitu,1
1092,heirannnnn  aja ngeluarin uang ribu besok besok berapa   mau cetak aneh sekali,1
1103,ishhhh duit macam apa weee monopoli aja same diincer incer,1
1105,yukslah tuh otak dipake jgan  diemin jdii bego makin jadi kan  duit,1
1110,yaelahh tuh kan uang  bukan  masyarakat  keluar pas spesial indonesia tahun hmm heran,1
1114,masa cuman jadi pajang  apa  tukar uang,1
1115,loh gimana deh  tampil uang  aja  besar aduhh,1
1120,sosmed isi duit duit semua bikin males aja buka sosmed enggak  duit lah debat,1
1122, bocah boccah deh isi dibaim uang kayak enggak    aja ish,1
1124,kayak  enggak  bedain baju adat cina sma baju tidung tuh orang enggak sekolah apa yaaa,1
1127, duit buat sovenir aja  cari tolol  lu semua,1
1131,hujat makin jadih dah soal uang ribu aduhhh kapan selesai sii,1
1135,tampil uang nya enggak tarik ih kyak duit  lain,1
1137, kurang banget  desain jdinya kayak   janggal banget,1
1144,kok kesel  liat nih uang terlalu lebih gnii,1
1145,tuju ada duit apa coi,1
1146,  unsur bau bau salib,1
1148,uang kok buat jual belikan yak anehh nih negara wkwkw mana mahal sekali  juta juta,1
1151,  banyak  manipulasi uang tuh hahha kan ribet tuh,1
1159,ngapain kalau udah dapet uang buat apa pajang dipamerin gitu,1
1160,nah jelek banget uang kayak uang main bocah tukang jual jga  noh duit main wkw,1
1163,uang aja jadi souvenir  mah hihi,1
1165,main  sangat pintar biar enggak sangka ngemis  rakyat  dapat income lol ,1
1173,hilih liat uang ribu   sipit jd aneeh ahh kayak buka uang ribu,1
1174,norak ahh desain keramean gitu,1
1177,maklum enggak ajar jd enggak tau adat tidung tuh orang,1
1182,ohh   nama uang  banyak jual   toko online mending enggak usah dikeluarin dah kalo gitu bikin arrggg aja nihhh lihat,1
