,tweet
1735,anjay ada uang baru Rp. 75.000 dong wkwkw
1737,"Memang kalau dasarnya sdh benci & tdk suka selalu suku, agama dan ras yang dikaitkan

Politisasi suku, agama & ras sampai kapan pun tdk pernah berakhir

Beredar narasi yang menyebut salah seorang dalamÃÂ uang baru pecahan Rp 75.000ÃÂ memakai baju adat China. 

 https://news.detik.com/berita/d-5137345/bukan-dari-china-ini-cerita-pemotretan-baju-adat-kaltara-di-uang-rp-75000ÃÂ Ã¢ÂÂ¦"
1738,Baru tau kalo uang pecahan 75.000 cuma dicetak limited 15 jt lembar doang
1740,"Nek gak kresten yo cina, mesti salah Ã°ÂÂÂ
CEK FAKTA: Benarkah Ada Gambar Pakaian Adat China di Uang Baru Rp 75.000?  https://today.line.me/ID/article/ykxYoz?utm_source=ttshareÃÂ Ã¢ÂÂ¦ #LINETODAY"
1741,mekanisme penikaran uang 75.000 baru yang di cetak terbatas cuma 75jt lembar  pic.twitter.com/ucIdcZvHF8
1742,"Dapat uang baru Rp 75.000, Gubernur sebut design uang ini Indonesia banget via @radiomercury96 https://mercuryfm.id/2020/08/18/dapat-uang-baru-rp-75-000-gubernur-sebut-design-uang-ini-indonesia-banget/ÃÂ Ã¢ÂÂ¦"
1743,"Ada uang pecahan baru 75.000
Dilihat dari bentuknya, bisa ketuker antara uang 5.000 sama 100.000"
1746,"Cara Menukar Uang 75.000 Yang Baru Dikeluarkan BI

 http://www.pegiatliterasi.com/2020/08/uang-75000.htmlÃÂ Ã¢ÂÂ¦"
1747,"Pakaian Adat Yang jadi polemik  diatas mata uang Rp.75,000 yang baru, belajarlah banyak tentang budaya suku BANGSA di Indonesia....  pic.twitter.com/2Pk22aHOrd"
1748,PT Solid Gold | Catat! Ini Cara Dapat Uang Rp 75.000 Khusus HUT RI - Catat! Ini Cara Dapat Uang Rp 75.000 Khusus HUT RI Ã¢ÂÂ PT Solid Gold PT Solid Gold Semarang | Bank Indonesia (BI) baru saja menerbitkan uang peringatan kemerdekaan 75 tahun...  https://tmblr.co/ZDnXDXYoiGJPuy00ÃÂ Ã¢ÂÂ¦
1749,"Bilang Ada Pakaian Adat China di Uang Baru Rp 75.000, Orang Ini Dihujat
 https://www.suara.com/news/2020/08/17/171330/bilang-ada-pakaian-adat-china-di-uang-baru-rp-75000-orang-ini-dihujatÃÂ Ã¢ÂÂ¦"
1750,"Suuzon mulu yak  heran Ã°ÂÂÂ
 http://news.detik.com/berita/d-5137314/viral-uang-rp-75000-disebut-tampilkan-baju-adat-china-faktanya-dari-kaltaraÃÂ Ã¢ÂÂ¦

Beredar narasi yang menyebut salah seorang dalam uang baru pecahan Rp 75.000 memakai baju adat China. Begini faktanya."
1751,"Uang yang beredar di Indonesia sekarang sekitar 6.300 triliunan, dengan pertumbuhan 8,2 persen dari bulan sebelumnya. Uang 75.000 baru yg akan dicetak terbatas itu sekitar 5,6 triliun bakal nambah uang yg beredar sebesar 0.15% which is not going to impact much."
1752,Uang Baru RP 75.000 Banyak Diburu Warga Untuk Koleksi  https://fokusborneo.com/ekonomi/2020/08/18/uang-baru-rp-75-000-banyak-diburu-warga-untuk-koleksi/ÃÂ Ã¢ÂÂ¦
1753,"Penampakan Uang Rupiah baru Rp.75.000 Ã°ÂÂ¥Â³  Bawa duit pas, dateng jangan kepagian, pas jam yg ditentukan aja. Bawa KTP sama bukti pemesanan Ã°ÂÂÂ  pic.twitter.com/sRQDT1X6ld"
1754,Eh apanah harganya mah sama 75.000 cuma mulai di denominasi dari uang baru.. kan cenah mau nebghilangkan tiga digit angka 0
1756,Eh beneran uang 75.000 baru bisa dipake ? Uwuwwwww bgt mauk
1757,Beredar narasi yang menyebut salah seorang dalam uang baru pecahan Rp 75.000 memakai baju adat China. Begini faktanya: #Viral #UangBaru  https://news.detik.com/berita/d-5137314/viral-uang-rp-75000-disebut-tampilkan-baju-adat-china-faktanya-dari-kaltara?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1597720008ÃÂ Ã¢ÂÂ¦
1758,"Sahabat RPK, Bank Indonesia ( BI) menerbitkan uang baru pecahan Rp 75.000 khusus dalam rangka peringatan ulang tahun ke-75 Republik Indonesia (RI). Uang spesial HUT Kemerdekaan RI tersebut dikabarkan sudah dapat dipesan mulai Senin (17/8/2020) pukul 15.00 WIB #Obsesi #RPKFM"
1759,Ini Ciri-ciri Uang Pecahan Baru Rp 75.000 yang Dirilis BI  https://bit.ly/3avLV7kÃÂ 
1760,"Uang nominal baru, nominal Rp. 75.000 yang baru resmi dirilis menjadi sorotan netizen. Ambil antrian di  http://pintar.bi.go.idÃÂ  . Lalu tinggal datang deh ke Bank Indonesia Tegal. Isi formulir deklarasi mengenai Covid-19. Dan tinggal tunggu deh. pic.twitter.com/MEI2b2226k"
1761,"nih yg ada rame ada di uang 75.000 baru
cr tiktok: bangeru  pic.twitter.com/lqpMqZueYZ"
1763,"Duhhh...budaya sendiri aja tdk kenal, sdh krg pengetahuan provokatif lagi...hadewwe....

 https://news.detik.com/berita/d-5137314/viral-uang-rp-75000-disebut-tampilkan-baju-adat-china-faktanya-dari-kaltaraÃÂ Ã¢ÂÂ¦

Beredar narasi yang menyebut salah seorang dalam uang baru pecahan Rp 75.000 memakai baju adat China. Begini faktanya."
1765,Periode pemesanan uang baru Rp 75.000 tahap 2 adalah tanggal 1 Oktober 2020-selesai.
1767,"Ananda Saubaki, Anak Asal Kupang yang Fotonya Terpampang di Uang Baru Rp 75.000
 https://istanadominoindo.blogspot.com/2020/08/ananda-saubaki-anak-asal-kupang-yang.htmlÃÂ Ã¢ÂÂ¦
#AgenPoker, #AgenDomino, #UangBaru  pic.twitter.com/KpaOakv78i"
1768,"Sudah Bisa Dipesan, Seperti Apa Ciri-Ciri Uang Baru Rp 75.000?
 https://istanadominoindo.blogspot.com/2020/08/sudah-bisa-dipesan-seperti-apa-ciri.htmlÃÂ Ã¢ÂÂ¦
#AgenPoker, #AgenDomino, #UangBaru  pic.twitter.com/w9mnLlphiU"
1769,Terbacanya..; Silahkan palsukan uang baru Rp. 75.000  https://twitter.com/CNNIndonesia/status/1295532309441966080ÃÂ Ã¢ÂÂ¦
1770,"(1/2) oh, mksdnya si dr @tifauzia1 yg #offside itu? comment ttg uang Rp 75,000 edisi khusus #HUTRI75 tanpa mengecek terlebih dulu, dia ga tau kalo uang nominal baru tsb #legaltender main asal 'njeblak aja"
1772,"Uang Rp. 75.000 yg baru dicetak itu sebenarnya di adakan juga untuk membuat masyarakat mau membelanjakan uangnya, mengingat resesi di depan mata Ã°ÂÂ¤Â"
1773,"Bilang Ada Pakaian Adat China di Uang Baru Rp 75.000, Orang Ini Dihujat

 https://www.gelorabangsa.com/2020/08/bilang-ada-pakaian-adat-china-di-uang.htmlÃÂ Ã¢ÂÂ¦"
1775,"Baru live 1 hari uang baru 75.000 sudah di bully, ngeri bah..."
1776,"Uang 75.000 baru....

Heeemmm kok lebih menarik bahas kaum marjinal ya :)"
1779,"Jadi, pemerintah bikin uang baru Rp. 75.000 bukan sebagai alat tukar tapi sebagai koleksi doang. So, uangnya diadakan hanya untuk dijadikan cindera mata aja yah. Pintar juga cara nyari duit nya :)  pic.twitter.com/SvquUjGmgK"
1780,"Jika ada yang ngasih dan saya diminta memilih, saya akan memilih pecahan 100.000 yang buluk dan lusuh ketimbang pecahan 75.000 yang wangi, glowing, dan mempesona itu.

Saya mah lelaki setia, tak mudah berpaling.

#uangbaru"
1781,Uang pecahan baru Rp. 75.000 ini ternyata 1 orang cuma bisa memesan 1 uang kertas saja
1782,"Uang Baru Rp 75.000 Bisa Mulai Dipesan Jam 15.00 WIB, Apa Saja Maknanya? Halaman all  https://shareit.smh.re/H1kÃÂ "
1783,"Kami sampaikan Bpk Azrul untuk penukaran uang baru pecahan 75.000 BI telah menunjuk 5 bank umum yaitu mandiri,BNI, BCA, BRI & CIMBNIAGA, mulai ditukar tgl 1 okt 2020 di 5 bank tsb Penukaran di BI mulai tgl 18 agt sd 30 sep 2020 * 1 lembar untuk 1 ktp * (1/4) ^aji"
1784,"Gambar Yang Di Uang Baru
Rp 75.000,-
Itu
Baju Adat Suku Tidung
Kalimantan Utara (Kaltara).
Bukan Baju Adat Cina..  pic.twitter.com/KSQwO7f0Oo"
1785,Begini Cara Memiliki Uang Baru 75 000 Yang Dicetak dalam Jumlah Terbatas!  https://youtu.be/-Q-ZGGyncKgÃÂ  via @YouTube #uangbaru #sukutidung #RYUJIN
1786,"Kalian udah tau kan kalau BI baru saja mengeluarkan uang kertas dengan nominal Rp 75.000?  Mau dapet uangnya ga? Bgini cara nukernya

Uang baru nominal Rp 75.000 spesial Hari Kemerdekaan ke-75 RI sudah mulai dapatÃ¢ÂÂ¦  https://www.instagram.com/p/CD_Tcv2J3is/?igshid=1am3c3zn4hmllÃÂ Ã¢ÂÂ¦"
1787,"Memperingati Kemerdekaan ke-75 RI, Bank Indonesia (BI) dan Kemenkeu hari ini (17/8) meluncurkan uang baru yakni uang lembaran Rp 75.000. 

[LIVE] Kepala Departemen Komunikasi BI Onny Widjanarko.
 https://www.vidio.com/live/7166-elshinta-90-fmÃÂ Ã¢ÂÂ¦
#DirgahayuIndonesia"
1788,"Uang baru Idnonesia @ 75.000 , semoga bisa mengikuti uang beasiswa untuk mahasiswa doktor angkatan 2018 sebesar 75.000.000 per mahasiswa untuk UKT, Penelitian Disertasi, Ujian dan Publikasi #doktortiri pic.twitter.com/HMrflUooQu"
1789,masa ada pecahan uang baru 75.000 anjay
1791,"Eh, Bank Indonesia ternyata ngeluarin uang pecahan baru, 75,000. Tapi cuma ada 75 juta lembar, yg berarti gk setiap orang di indo punya uang itu

Hmmmm, pengen punya"
1794,"Uang Baru Rp 75.000 Bisa Mulai Dipesan Jam 15.00 WIB, Apa Saja Maknanya?  https://indocoreissue.wordpress.com/2020/08/17/uang-baru-rp-75-000-bisa-mulai-dipesan-jam-15-00-wib-apa-saja-maknanya/ÃÂ Ã¢ÂÂ¦"
1796,"Bilang Ada Pakaian Adat China di Uang Baru Rp 75.000, Orang Ini Dihujat  https://www.suara.com/news/2020/08/17/171330/bilang-ada-pakaian-adat-china-di-uang-baru-rp-75000-orang-ini-dihujat?utm_source=twitter.dlvrit&utm_medium=twitter&utm_campaign=suaradotcomÃÂ Ã¢ÂÂ¦ #DariSuara"
1797,ntar minggu depan pasti udah ada aja yg jual uang baru 75.000
1799,"Uang baru pecahan Rp 75.000 yang viral di media sosial akhirnya resmi dirilis Bank Indonesia hari ini, Senin (17/8). Perilisan tersebut dilakukan secara virtual oleh Menteri Keuangan Sri Mulyani dan Gubernur BankÃ¢ÂÂ¦  https://www.instagram.com/p/CD_JfXwnUxs/?igshid=oxb3n42j56icÃÂ Ã¢ÂÂ¦"
1801,"Adapun tempat penukaran adalah di Kantor Pusat Bank Indonesia dan 45 Kantor Perwakilan Bank Indonesia dalam negeri di seluruh provinsi dan beberapa kota/kabupaten.

Periode pemesananÃÂ uang baruÃÂ Rp 75.000 tahap 2 adalah tanggal 1 Oktober 2020-selesai."
1802,"Bank Indonesia merilis uang pecahan baru Rp. 75.000 dalam rangka perayaan HUT ke-75 RI, Senin (17/8). Deputi Gubernur Senior Bank Indonesia Destry Damayanti mengatakan, uang baru tersebut bergambar Proklamator RIÃ¢ÂÂ¦  https://www.instagram.com/p/CD_Ieb-pm80/?igshid=wg6jbyd78dk5ÃÂ Ã¢ÂÂ¦"
1803,Uang Baru Rp 75.000 Pertama di Jawa Tengah Punya Nomor Seri Unik dan Langka  https://jateng.suara.com/read/2020/08/17/165642/uang-baru-rp-75000-pertama-di-jawa-tengah-punya-nomor-seri-unik-dan-langka?utm_source=twitter.dlvrit&utm_medium=twitter&utm_campaign=suaradotcomÃÂ Ã¢ÂÂ¦ #DariSuara
1804,Bi Bakal Luncurkan Uang Baru Pecahan Rp 75.000 Edisi 75 Tahun Indonesia Merdeka | Trending in Indonesia Ã¢ÂÂ Asian NetworkÃÂ Media  https://www.anmedia.us/bi-bakal-luncurkan-uang-baru-pecahan-rp-75-000-edisi-75-tahun-indonesia-merdeka-trending-in-indonesia-asian-network-media/ÃÂ Ã¢ÂÂ¦
1805,"Dapat kesempatan utk mendapatkan uang baru nominal 75.000 di BI Tegal, pada tgl 25 Agustus Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ  pic.twitter.com/lklG9GQrLc"
1806,Guntur Soekarno dan Mutia Hatta Orang Pertama yang Menerima Uang Baru Pecahan Rp 75.000  https://bit.ly/3ga9t32ÃÂ 
1807,"Ini saya tanya lagi, Mohon klarifikasi dari @bank_indonesia dan @KemenkeuRI benarkah uang baru senilai Rp.75.000,- bukan alat tukar dan tidak dapat dibelanjakan seperti pemberitaan di bawah ini? Terima kasih ya #Hensat
 https://www.radarbogor.id/2020/08/17/resmi-diluncurkan-uang-baru-edisi-hut-ri-ke-75-bukan-alat-tukar/amp/?__twitter_impression=trueÃÂ Ã¢ÂÂ¦"
1808,Mau dapetin uang baru 75.000 aja harus  nunggu ampe September. Gila sih antusiasnya manteb bgt. Jam segini udah full schedule bahkan ampe awal SeptemberÃ°ÂÂÂ  pic.twitter.com/W1RJC8rcIm
1809,"Uang baru 75.000 Rupiah

#DirgahayuIndonesia75th
#dirgahayuindonesia pic.twitter.com/8meKgoMArC"
1810,Sepertinya gw baru bisa megang uang pecahan 75.000 beberapa bulan lagi
1812,"Aku mau tukar uang 75.000 baru, tp uangku cuma 50.000"
1814,"Uang Baru Rp 75.000 Bisa Mulai Dipesan Jam 15.00 WIB, Apa Saja Maknanya?  http://www.kba.one/news/uang-baru-rp-75-000-bisa-mulai-dipesan-jam-15-00-wib-apa-saja-maknanya/index.htmlÃÂ Ã¢ÂÂ¦ pic.twitter.com/vlER7ZWZ4B"
1815,"Ayo tukarkan uang Anda dengan uang pecahan baru 75.000 spesial hari Kemerdekaan Republik Indonesia ke 75.

Penukaran bisa dilakukan di  https://pintar.bi.go.idÃÂ Ã°ÂÂÂ±
#ClassyFMPadang #BankIndonesia #LeadingfortheBest  https://www.instagram.com/p/CD_EYLygnRq/?igshid=1b42u1z897necÃÂ Ã¢ÂÂ¦"
1816,"gimana nih mau uang 75.000 yang baru dirilis :"")"
1818,nnti pak jokowi bagiÃÂ² uang 75.000 yg baru gxx yhhÃ°ÂÂ¤ÂÃ°ÂÂ¤ÂÃ°ÂÂ¤Â
1819,pchn uang 75000 berdedar tapi Cuma dijadiin kleksi percuma ga bagus
1821,"lagi liat liat twitter eh trending uang 75k baru, tapi gila banget ga sih malah dijadiin ladang bisnis lagi kasian buat yang ga punya  mending ga usah diedarin"
1823,"buat apa lagi nih pecahan 75k, mana ngeluarinnya dikit banget"
1825,emang bener ko uang 75000 hanya jadi souvenir
1826,heboh banget dengan uang 75000 padahal biasa aja
1827,masa uang di 75000 ada adat cina nya
1828,hah desain nya 1.5 tahun yang bikin masih sd kali
1832,yang saya liat uang 75000 kayak uang ringgit
1836,gak tertarik dan biasa aja dengan 75000
1838,"sipit putih aja dibilang cina, aneh dah orang indonesia"
1839,gak bisa buat transaksi uang 75000 dibuat koleksi aja 
1840,gak guna uang pecahan baru cari kerja aja susah
1841,kenapa si bi ngeluarin uang baru padahal duit 75000 gak guna
1842,entar juga beredar umum seperti uang baru yang sebelumnya biar ada konten aja kali tuh
1843,gitu aja heboh toh.. Sama duit 75000 korban sosmed
1844,liat sosial media isinya pamer uang 75000
1846,gak penting banget ya bahas uang 75000 norak
1848,biar viral aja ni uang 75000 padahal mah biasa
1849,what pecahan uang 75000 apaan tuh begitu
1850,DUIT 75 RIBU DI DESAIN SELAMA 1.5 TAHUN? NGABISISIN BERAPA MILYAR TUH CUMA BUAT CETAK DUIT BOSOK MURAH GITU
1851,ini uang 75000 dijadikan alat pajangan bukan alat tukar
1852,saya gak minat dengan uang 75000 boss
1853,segala limited auto di timbun sama kolektor terus di jual lagi dengan harga tinggi
1854,daripada beli uang 75000 mending dipake buat beli saham
1856,payah cuma beberapa orang aja yang bisa milikin uang 75 ribu
1859,gak usah terlalu berlebihan deh sama uang 75000 yang viral ini
1863,"liat di twitter yang lagi rame, gue mah biasa aja liat uang 75 ribu"
1864,"lihat lihat yang viral, gue mah bodoamat dengan uang 75 ribu"
1865,"uang 75 ribu kalau dijajanin kembaliannya pecahan semua, hadeh"
1866,oalah tak kira kemarin uang mainan aja itu 75 ribu hehehe
1867,urus dulu tuh corona baru ngeluarin uang baru 75000
1868,uang 75000 jadi kontroversi dan dijual beli dengan harga selangit
1870,nanti juga banyak yang memanipulasi uang 75 ribu
1871,yang terdapat pada uang 75000 anak anak dengan satu pakaian adat cina 
1873,uang 75000 kelihatannya gak menarik
1874,bodoamat dah uang 75000 nanti juga ada dipasaran
1875,punya otak dong masa uang 75 ribu jadi limited yang ada jadi koleksi bukan alat transaksi 
1879,jelek banget uangnya kayak uang mainan bocah
1881,tolol mending beli uang kertas togel uang mainan aja dibeli
1883,emang bener uang 75000 bikin pecahan uang jadi banyak aja
1884,permainan yang sangat cerdik biar gak disangka ngemis dari rakyat untuk mendapatkan income
1886,astaga sampe sebegitunya sama uang 75000 rela ngantri
1887,"gak  guna jir, uang yang sebenernya uang adalah dalam bentuk koin perunggu perak dan emas. Uang dari kertas hanyalah hasil sebuah kesepakatan jual beli kalau kesepakatan koleksi, ini kertas kardus juga bisa"
1889,bangsat udah gak bisa pesen karna sold out dari batas tanggal nukarnya 
1890,tukar uang= tolol. Adu rezim tipu tipu
1892,aku tidak bergebu gebu dengan uang baru 75ribu
1893,anying kyi kayak uang mainan 75 ribu
1894,dengan uang 75 ribu mau aja di bodoh bodohin 
1895,hahaha itu uang apa? mainan yang sulit ditukernya padahal Cuma 75 ribu satu lembar
1896,orang orang rela ngantri Cuma demi uang 75 ribu satu lembar hahah kasian
1897,"istimewa uang 75000 apa si, padahal Cuma gitu gitu aja sama kayak uang yang lain"
1899,tidak terlalu fantastic dengan uang baru yang sekarang 75 ribu
1902,berasa beli kertas dengan uang 75 ribu  yang gitu aja
1903,uang nya juga mudah lecek itu kayak uang lainnya liat aja tuh 75 ribu nanti 
1904,mau provokasi uang 75ribu tapi gagal 
1906,"gimana mau maju ini negara, otakmya pada di dengkul "
1907,iuang 75 ribu itu ulah buzer bayaran
1908,orang indonesia emang begitu budaya nya bacot di gedein uang 75 begitu
1912,bisa bisanya bi merilis uang pecahan baru sekedar untuk merayakan hut ri
1913,"desain nya agak aneh, ada kereta mrt serasa baru punya kereta indonesia ini hahaha"
1915,trigger inflansi tuh duit 75 ribu
1916,gimana si duit 75 ribu hanya dicetak sedikit tidak masuk akal
1918,ini yang desain uang 75 ribu pake otak gak si
1919,"duit  1 ribu, 2ribu,20 ribu seharusnya diperbaiki lagi warna, warna ko sama sama kayak 75 ribu"
1921,sayang sekali gambar kereta apinya bukan kereta dalam negeri tapi impor dari jepang.. Padahal banyak kereta2 dalam negeri buatan bangsa
1923,miris. Padahal desain uang 75 ribu pasti sudah dipikirkan dengan matang
1925,heran uang 75 ribu ko dilaminating yaa
1928,"oh jadi ini uang 75 ribu yang dijual belikan online,tidak masuk akal "
1930,repot ngurus uang 75 ribu yang ya gitu gitu aja 
1931,spesial apanya si uang 75 ribu mending 100 ribu kan 
1934,"demi sebuah konten dengan uang 75 ribu yang viral,sampe norak gitu"
1935,"aneh deh orang indonesia, semua uang aja dipamerin di sosmed"
1937,bagus ya uang warna warni kayak uang monopoli lol!
1938,bisa bisanya uang 75 ribu dijadikan uang limited edition dan dijual 1 jutasupaya mendapatkan keuntungan untuk membayar hutang negara
1942,gak terlalu suka uang 75 ribu
1945,hebohnya uang 75 ribu semua warga pada lebay 
1946,kalau gue si bodo amat ya sama uang 75 ribu
1947,duit pecahan baru 75000 gak guna
1950,gimana mau punya uang 75 ribu kalau para kolektor lebih punya kesempatan untuk memilikinya 
1951,gak ada pahlawan lain apa di uang 75 ribu? Gambarnya dia mulu bosen coy
1953,kalau di edarin dijamin inflansi tuh rupiah ancur
1954,uang pecahan 75000 susah didapat hadehh gimana ini negara sii
1955,hanya menurunkan mata uang rupiah hadeuhh
1956,lagi krisis malah buang buang duit gak ngerti lagi sama pemerintah sekarang apa deh yang dipikirin
1957,"isi sosial media pamer uang 75 ribu, padahal uang tersebut gak ada guna nya "
1959,"viralnya uang 75 ribu Cuma dijadikan pengalihan isu, asu"
1960,percuma punya uang 75000 tidak bisa dibelanjakan
1961,miris katanya bhineka tapi.. Hanya segitu duit yg di rilis
1963,kalau gak bisa di jajanin ngapain punya uang 75 ribu? Mending buat souvernir aja daripada bayar selembar kertas 75 ribu mending buat beli susu balita 
1964,melihat angka 75 yang besar ketimbang angka 0 nya seperti simulasi redenominasi mata uang yang aneh
1965,unik apaan uang 75 ribu aneh malahan kehilangan point of interst dari uangnya
1966,jujur aja ni kesan dari 75 ribu kek mainan photoshop tinggal tempel gambar yakin dah
1968,"sekalian aja itu di uangnya ada gambar masker, biar ada semua di uang 75 ribu haha"
1969,gak bisa bayar utang negara ya sampe uang 75 ribu dijadikan uang limited edition
1970,utang aja belum lunas udah bikin duit2 segala 75 ribu
1972,tuh kan uang 75 ribu itu bukan untuk masyarakat Cuma dikeluarkan pas spesial indonesia 75 tahun
1974,"asekk, btw ini di monopoli juga yak? Ntar kalo beli negara kan pas 75 k"
1976,Cuma jadi pajangan untuk apa di tukar uang 75 ribu
1977,"gimana itu tampilan uang 75 ribu, hanya 75 aja yang besar aduhh"
1981,kenapa gue b aja ya liat duit ini 75 ribu
1982,"Cuma dijadikan souvenir aja uang 75 ribu, duhh aneh banget"
1983,"yang kayak gini gak ada ketat covid, suka heran sama pemerintah datang untuk berkumpul dengan 75 ribu"
1984,pamer terus uang 75 ribu
1985,"gak penting uangnya, gak bisa jadi alat tuker uang 75 ribunya"
1986,dapetin uang 75 ribu ribet banget sii
1988,"duit yang terlihat di uang 75 ribu kusam, dan tidak segar"
1990,rezim sekarng banyak tingkah dan mengurangi etika dalam berdaulat
1992,"ngapain bahas ini, gak penting penting banget dah ini uang 75 ribu"
1993,pada uang 75 ribu terlihat terlalu ramai dan tidak ada pesan inti didalamnya
1995,itu uang 75 ribu kayak uang mainan terlalu ramai hahahha :)
1996,"eh maap gue pikir uang mainan, baru tau itu uang 75 an"
1997,"dedek ku ngira uang mainan njir, kelihatannya emang bener kayak uang mainan aduh gimana ini desainnya"
1998,"sangat tidak berfaedah, uang pecahan 75000 Cuma gaya gayaan aja "
2000,kelihatannya uang 75000 tipis seperti uang uang yang lain lainnya dah
2001,tampilan uang nya seperti itu Jdi kelihatannya tidak menarik dan gak ada Unsur sejarahny
2003,"heran aja si uang 75rb di perebutkan,, apalagi dibuat pamer, konten lah segala macam. NORAK Woii"
2004,jangan kampungan banget napa baru keluar uang 75000 aja dah heboh kayak apaan aja 
2006,gtu deh warga indonesia klo ga ngehujat bukan warga 62+ njir
2008,apa cuman gua aja ya yang gak berminat dengan uang 75 ribu dengan tampilan seperti itu uangnyA
2009,pemerintah pinter banget nyari pemasukan uang dengan mengeluarkan uang 75 ribu
2010,buang buang duit aja lu pada demi uang satu lembar haduhhh
2013,kalau Cuma buat koleksi mending beli logam mulia aja semakin tambah bulan tahun makin mahal. Lah ini 75 ribu yaa segitu aja 
2014,ada ada aja ngeluarin uang 75 ribu. Besok besok berapakah lagi yang mau dicetak aneh sekali
2015,apa si ke istimewaan nya uang 75 ribu. Toh duitnya sama aja kayak biasa gak ada bagusnya
2016,dimana mana memperbaiki uang uang yang lama bukan nya malah mengeluarkan uang baru yang gak ada tujuan dan fungsinya
2019,tata letak gambar di uang 75000 tidak pas dan terlalu miring
2020,"ngeprank rakyat rupanya, uang 75000 hanya untuk koleksi bank BI guys bukan untuk TRANSAKSI"
2021,"kalian emang gak pada liat itu ada tanda salib diberbatasan 75 ribu, gimana ini bi mengeluarkan uang tapi tidak dipikirkan dulu terlalu banyak kontroversi"
2022,kerta ditukerin kertas. Berharganya dimana coy 75 ribu?
2024,Bangsa ku ini masih ribut mikirin DUIT #75ribu dan #prank
2025,"Setelah nunggu kartu2 kampanye yg nggak kebagian, skrg nunggu kartu anti #covid19 aja lah ... Atau nunggu yg ngasih #duit #75ribu #uang #tujuhpuluhlimaribu #rupiah yg kuotanya jg sudah penuh #covid #covid_19 #tachandraz  https://www.instagram.com/p/CECMGA4gmZO/?igshid=le6zrl0hwdg7Â â¦"
2026,itu untuk transaksi atau cuma koleksi ya...klo utk trsnsaksi alangkah baiknya dibikin jg yg 25ribu... #uang75 #75ribu
2027,wah gila uang 75 ribu rela panas panasan
2028,anjir gue kira dapetin uang 75000 mudah ternyata sulit
2030,uang kaya monopoli aja dibeli dengan harga jutaan kalau gue si ogah deh
2032,percuma woi uang 75ribu hanya dijadikan koleksi 
2033,sangat disayangkan klo uang 75000 hanya dijadikan pajangan. Ditambah ga bisa dijadikan transaksi
2034,lihat uang 75 ribu seperti uang kuno #jelek
2035,heran si sama warga negara +62 yang apaapa ngomong ga diayak tentang uang 75000
2036,rezim pemeliharaan kegaduhan tiada hari tanpa bikin masalah #uang75ribu
2038,"lembaran uang 75ribu itu bukan segalanya coy, masih ada kartu kredit dan lainnya.lol"
2040,uang #75000 jelek
2041,keluarnya uang 75 ribu hanya jadi kontroverSI AJA
2042,ngeliat bi mengeluarkan uang gitu gitu aja tidak ada perubahan dengan uang yang lain
2043,yahh uang juga lecek itu ngapain di koleksi 75 ribu
2044,lebay dengan uang baru 75 ribu
2045,pusing dah liat uang 75000 yang begituu hadeh gmana ini
2047,kenapa si isi uang 75 ribu itu bukan pahlawan malah begitu
2048,najong dah ngeluarin uang kyk maenan bocil #75ribu
2049,uang 75 ribu jcuma jadi marchides
2052,apaan si keistimewaan uang 75 ribu? Sampe orang lebay buat nuker
2053,dasar netizen lebay menghadapi situasi begini 
2054,uang macam apa ni ada gambar MRT 75 RIBU
2055,baju ada apaan tuh begitu gak adil masa Cuma 8 adat di uang 75000
2056,mending uang 75 ribu di isi pahlawan biar orang tau ini malah begituan gambarnya
2059,lol! Uang 75000 ko bisa di perjual belikan
2060,kalian sadar gak si itu ada  uang 75 ribu ada orang cina nya ih malu dah
2061,alah duit dijadikan koleksi toh ujung ujungnya jadi lecek
2062,gambar tidak terlalu jelas uang 75 ribu
2063,warna yang terdapat di uang 75 ribu jelek
2065,pas liat uang keluar desainya tidak bagus pada uang 75ribu
2066,udah lah gak usah pada ributin uang baru norak
2067,mungkin harus pake emblem islam supaya diterima netizen yg lebih rohani tapi pikiran kayak roh halus
2068,kerjaan emang julitin uang 75 ribu doang haha
2069,netizen otak sungai ya gitu dangkal #75ribu
2070,tidak tertarik dengan tampilan uang 75ribu
2071,susah sudah pahami uang yang artinya ribet 75 nol kecil kecil 
2074,makin kesini makin gak bener ini nyiptain #uang 75ribu
2075,mata tajam otak tumpul indonesia indonesia 
2076,tampilan apaan tuh uang 75000 gak jelas tujuan nya
2077,tai lah  ko uang 75000 hanya dijadikan souvenir
2078,yaallah ini kenapa pada heboh bangetdah  dengan uang 75000 padahal biasa aja ih
2080,denger denger itu 1.5 tahun yang bikin uang 75ribu pantes biasa gambarnya
2081,ngapain si lu semua mau nukar uang 75000 itu aja susah ngurusnya :D :(
2082,liat tuh lebih teliti uang ko mirip sama duit mainan sih #uang75ribu #uangmainan
2083,andai punya pemikiran gak usah beli ujung ujungnya juga sama aja uangnya sama yang lain kayak uang mainan
2084,liat dong itu uang 75000 udah kayak uang ringgitttttttttttttttttt
2085,BI tuh harusnya memperbaiki uang sebelumnya bukannya malah ngeluarin uang baru 75000 yang biasa aja
2086,halah paling setingan doang biar dikira heboh dengan uang 75ribu yang norak
