,Tweet,Label
42,lihat habibie  ainun asa kayak lihat dil sedih nang kesel  jefrinichol maudyayunda,0
43,  indah  dramatis   satu frekuensi habibie ainun,0
45,habibie  ainun mau apa sih ,0
46,jangan   bandingin imperfect  habibie ainun masingmasing  sentuh relung  cara jangan lupak nonton  pesan,0
47,baru nonton habibie  ainun  satu   baru  sadar nyata jefri nichol ganteng banget,0
48,asa wajib banget nonton habibie ainun  jefrinichol sampe boyong suami anak  mamer terima kasih ahmad walaupun   satu frekuensi  percaya   bahagia  jalan  masingmasing pictwittercomhtuxdelb,0
50, film habibie ainun  ambil ajar walaupun  capai tahap serius  saling rasa cocok  visi  persepsi beda  pisah resiko,0
52,dear habibie ainun cast officialpilarez jefrinichol maudyayunda    temen  ulas film  dr sisi psikologi seru bngt bahas  mudah dipahamin dukung kalian utk share ulas  sngt manfaat untk edukasi masyarakat indonesia,0
53, ada  buku  sama  halaman  beda kata ainun  ahmad habibie ainun  ada  buku  halaman  sama kata krisnapanji  savanabila satu misi ,0
57,habibie ainun lawan patriark raih mimpi  lepas kasih hati  tdk frekuensi reza rahardian tetap amazing as always chemistrynya maudyayunda  jefrinichol manis banget si  sedih  ikut sedih pictwittercomienctrsclc,0
58,habibie  ainun   jangka cerita penuh kata kata  tarik  kisah hidup  bagus patut tonton pictwittercomhcvpguz,0
59,  indah  dramatisbelum  satu frekuensi habibie ainun,0
61, semua bicara  film habibie  ainun  uweee  tonton mana jiwa nasionalis akhbrooo,0
62,habibie  ainun    siar mbo cemas in klang selangor,0
64,baru aja liat breakdown vfx habibie  ainun jadi inget captain america first avenger,0
68,mending nonton habibie  ainun  frozen,0
71,apa  diri sendiri harap terkadang  sesuai ekspetasi  jadi  realita film habibie ainun ajar banyak ajar hidup  harga mulai  teman cinta keluarga   banyak  buat film jefrinichol,0
74,  indah  dramatis   satu frekuensi habibie ainun,0
75, nonton habibie ainun baru sadar kalau maudy ayunda  reza rahardian sanding   film perahu kertas  ribu purnama lalu,0
80,habibie  ainun nih,0
83,cerita habibie ainun ni bawa point  berbeza banding  cerita belum iaitu rudy habibie apa  beri kesan bagaimana ainun jaya ubah pikir pd zaman  iaitu wanita akhir  dapur  citacitanya jadi seorg doktor kira mustahil,0
85,kemarin nonton habibie ainun terus pikir ibu ainun  pinter gitu punya suami bapak habibie  pinter  jadi motivasi banget buat ajar moga  beri jodoh  pinter  sholeh,0
87,buah proses ajar   perlu ragu kisah cinta habibie  ainun  roman sejarah baik   milik  visual  media sinema  soal  habibie ainun ,0
88,sukses terus buat film habibie ainun  project lanjut,0
89,habibie  ainun,0
91,  indah  dramatisbelum  satu frekuensi habibie ainun,0
92,libur kemarin isi dgn nobar keluarga  tm setiabudi habibie ainun anak sy tmsk anak millenial   liat bnyk anak muda millenial  nonton smoga inspirasi anak millenial utk tetap terus angkat harkat martabat negri iniindonesia jaya,0
93,pen nonton habibie  ainun  gaada waktu bngt,0
94,habibie  ainun coba,0
95,dil  garis biru habibie  ainun,0
96,habibie ainun first impression  nonton  sih sedikit kecewa karna enggak sesuai ekspektasi gue  keren film belum endingnya  asa gantung  kurang lengkap overall film mas hanungbramantyo selalu ada atas standard kok rate dari pictwittercomdbluunftx,1
98,nontonnya sama doi semua film akhir tonton sama habibie ainun  sekarang  putus,0
99,snape jacob  sekarang ahmad  habibie ainun who else has the same path,0
100,palembang jefri nichol maudy ayunda  cast habibie ainun ajak kamu ketemu pictwittercomyklpxyyi,0
102,maudy ayunda  cerita kena peran nya  film habibie ainun saksi lengkap    tak sempurna sama robert harianto  bintang tamu maudyayunda sabtu pukul wib   metro tv pictwittercomgvhfecm,0
103,jadwal tayang film hari  cepol theater binjai supermall sabtu desember htm rp standard si manis jembatan ancol habibie  ainun,0
104,habibie  ainun tayang hari   cepol theater binjai supermall sabtu desember htm rp standard info lebih lanjut kunjung website,0
105,weekend movies update habibie ainun kisah ainun maudy ayunda bagaimana remaja  usia punya kisah kasih  cukup unik gelitik  menariksaat  sma ainun kenal  sosok cerdas ,0
106,dil  garis biru perempuan tanah jahanam bumi manusia habibie  ainun,0
107, bimbang mau nonton habibie ainun   ikut  sedikit review amatir  orang amat amatir tunggu caci  maki  kolom komentar,0
111,review habibie ainun bagus bangat  mewek beberapa kali  nang sengguk  akhir film  kaya ikut lega  hilang  pokok kaya ikut ngerasain   film jefrinichol nitip salam buat ahmad sama ainun kalo  cowok kayak bakal gabung  ppa deh,0
112,maudy ayunda  cerita kena peran nya  film habibie ainun saksi lengkap    tak sempurna sama robert harianto  bintang tamu maudyayunda sabtu pukul wib   metro tv pictwittercommbhchojik,0
113,bahkan   indah  dramatis   frekuensi habibie ainun,0
114,habibie  ainun taknak masuk malaysia ,0
115,ainun muda kisah  film habibie ainun film biopik  tampil ikat cinta sejati  bj habibie  ainun  film habibie ainun  banyak sekali kalimat inspiratif  cocok  anakanak muda masa kini pictwittercomxlhdkuwve,0
116,lihat habibie ainun buat      kena secondlead syndrome benerbener sakit,0
117,habibie ainun ratingku  pas bung ahmad  suli nyoba bela diri duh gabisa nahan ganteng pictwittercomrllbevtta,0
119,nonton habibie ainun kayak  nonton film india bikin baper  durasi mantep puas banget pokok,0
121,banyak ajar hidup   petik  film habibie  ainun,0
122,  udah nonton habibie  ainun  kok blom dinotice ama ahmad  sampe hari ,0
123,maudy ayunda  cerita kena peran nya  film habibie ainun saksi lengkap    tak sempurna sama robert harianto  bintang tamu maudyayunda sabtu pukul wib   metro tv pictwittercomflvfubfp,0
124,nonton habibie ainun pertama udah harap jangan  scene fps rendah patah ala sinetron  please produser jangan liat banget ken liat  kecewa,1
125,palembang  datang maudy ayunda jefri nichol  cast habibie ainun pictwittercomwsvxry,0
126,nonton habibie  ainun rasa relate banget  jaga trs panggil suster,0
127,alas ken nonton habibie ainun     cerita bagus  ahmad  jefri  jefri  ahmad  ahmad   semua,0
128,tweet,0
129,bekas meet and greet cast habibie ainun bekas  siap temu  main  bioskopbioskop ikut  catat jam   bertemoe pictwittercomlvbbwule,0
130,bagi nyebut gula jawa nya  habibieainun  enggak sengaja pas  jalan alm pak habibie  tementemennya liat alm ibu ainun   habibieainun emang niat nya pingin cengcengin alm pak habibie sama alm ibu ainun,0
134,jam jemput paksa ajak keluar padahal msih jam tidur ama temen ex awal buat mamam coto doang  conus tp ujung malah melipir  cegeve gegara  diskon gotix  akhir nonton film  habibie ainun pictwittercomahlnnofnjh,0
138, pesan tiket  teliti pesan ainun  habibie   nonton mlah imperfect iyantuamaka poso city mall,0
139,gimana sih nonton habibie  ainun baru tiga menit pertama si  udah nangidddd,0
140, nonton habibieainun  benerbener kagum sih sama bu ainun enggak heran  pak habibie  cinta  sama ibu ainun   pak habibie  bu ainun  ketemu  pisah lama  jauh se frekuensi  penting,0
141,habibie  ainun aja kalau saran sih,0
142,hari  gundala  habibie ainun mulai tayang reguler  beberapa tempat  malaysia  tanggal january gilir ratu ilmu hitam  tayang luar biasa,0
143,habibie  ainun ainun  ngomong sama orang lelaki  kuliah  ui beda fakultas sama bu ainun,0
144,film apa   ken kamu tonton  bioskop  sama siapa ken nontonnya habibie  ainun siiii sama siapa aja dah  penting nonton aku,0
146,maudy ayunda kamu  kenang osthabibie ainun btw makasii kaak,0
147,guru  baik  guru  mampu ajar  murid  bukan balik profesor husodo habibie  ainun,0
149,siapa  kaget liat jefry nichol   film habibie ainun tenang kalian  sendiri temanteman kabar akhir kan dy masuk penjara  ko  bebas  main film,0
150,habibie  ainun,0
151, ainun  kuliah  pernah lamar orang pria  temu   eyang habibie   sini eyang habibie  peduli eyang tetap yakin  percaya  tuhan takdir  sama siapa   halang,0
152,habibie ainun kata tayang  malaysia hari ni  tak semua cema  area icity  setia city mall tak tayang cerita ni im sad,0
153,godmimpi hanbin muncul  film habibie  ainun dsna gnteng banget diaaafug,0
154,ngeblur aja  tetep liat manis heran dah jujur gue neng  liat lu pas hadir  gala premiere habibie ainun sumpah  apa gue nang liat  lu ganteng banget beneran gue enggak boong semangat terus  keep yourself jefrinichol pictwittercomjgarljhz,0
156,satu kata buat film habibie  ainun sentuh,0
157,ken nonton habibie  ainun lah    aja lum nonton samsek,0
159,uwu udah x nonton film habibie ainun  enggak bakal bosen buat nonton     film bagus banget keren  sedih bangeet sihh yuk  mau ketemu gula jawa langsung aja  bioskop sekarang jefrinichol pictwittercomnglbpvph,0
160,habibie ainun habibie ainun selalu bikin gue merindiiing  soundtracknya  memoriable semua,0
161,nonton habibie ainun  tambah kagum sama ainun  sedih banget liat pisah ahmad sama ainun,0
162,kmrn nonton habibie ainun  penasaran  cgi dalam film pertama salut bangett  cgi  film  masuk  detail  rumit,0
163,kalimat  film habibie ainun  ngena banget   indah  romantis   satu frekuensi yup reality hurts,0
166, suka kamu  kenang gegara abis nnton habibie ainun,0
167,eeeh ko  jadi kepo habibie ainun  imperfect,0
169,duh banyak spoileran habibie  ainun jadi pen nonton   pernah nonton    ,0
170,habibie  ainun dh ,0
171,habibie ainun first of all mau komen  maudy ayunda cantik banget trus dos buat makeup reza karna segitu mirip pas jadi versi eyang habibie  film  cerita  ainun jaman sekolah   didik dokter  ui   pacar sama ahmad pictwittercomjabkrsjfz,0
172,hari  marathon nonton film indonesia  imperfect  habibie ainun   banding dua punya value masing  dua beri efek  luar biasa  diri  enggak lebay memang  ada,0
173,mo bacotin lem habibie ainun sama imperfect dulu krn tumben  ntn film indonesia sekaligus  hari   film reza rahardian nya heuheu,0
175,btw film habibie  ainun udah  bajakanya  sihh,0
176,ingat habibieainun ampasss banget kejut lho habibieainun udh satu juta kurang  minggu efek kenang alm pak habibie  almh bu ainun tampak,0
177,kemarin habis nonton habibie ainun  wow perform maudy jadi young ainun sangat terus sampe mobil langsung diskusi  jodoh sama nyokap kyk smp sekarang kadang  skeptis sama konsep ehe ngebayangin nikah tinggal sm orang asing  coba komitmen tu kyk,0
178,kamu  kenang ost habibie ainun cipt mellygoeslaw arr anto hoed jgn lupa likecommentsubscribe youtube channel ,0
179,semua tayang utk habibie  ainun  tgvcinemas tak masuk akal   timing masa orang nk maghrib semua pasagam tauang time n  dh sah orang  skip maghrib majoriti  akn tonton muslim kot,0
180,habibie ainun film  sarat pesan baik lebih cerita kisah ainun  gebu  jadi dokter  masa kecil kuliah  temu  ahmad     beri banyak warna  hidup ainun,0
182,apa kamu pernah cinta    kamu  ada  satu buku  sama   halaman  beda ibu ainun habibie ainun,0
183,nonton habibie  ainun yuk,0
184,akhir sampean nonton habibie ainun  ahmad pleaseee   buku  sama  halaman  beda mau enggak nang tetep aja nang jefrinichol pictwittercomwlznvkhe,0
185,percuma romantis  dramatis   satu frekuensi biar jurus  beda  penting satu frekuensi jalan habibie ainun,0
186,habibie ainun cewekcewek autohisteris hoho mau nang jeffry nichol angga yunanda cs datengin cepol mal of serang siang tadi nih video  rekam infobangki  zetizen dapet  gen,0
187,waayagilaa sihh habibie ainun mbakar semangatt  banget buat selesaiin kuliah  ui kejar citacita tau cara pilih tau lebih banyak hadap masalah  baik    pandang wanita,0
188,satu  waktu  jalan   kini sendiri tatap diri  bayang tak   lebih pedih  hilang diri cinta tak mungkin alih  mati  cinta pada kamu  kenang by maudy ayunda film habibie ainun keren parah,0
189,habibie ainun th dec rudy habibie th dec done watching these and at the end of rudy habibie there was a scene of pak rudy cari  jumpa sama ibu ainun and suddenly kluar title habibie ainun which is going to be released tomorrow th dec in msia,0
190,habibie ainun film garap hanung bramantyo  angkat kisah cinta  almarhum bacharuddin jusuf habibie  almarhumah hasri ainun besar masa muda film   bintang  reza rahadian  bj habibie  maudy ayunda  ainun,0
191,film habibie ainun lebih fokus kisah ainun  juang  news jawa barat,0
194,scene awal  scene akhir  habibie ainun benerbener bikin  lemaahh,0
195,roadshow jakarta bogor  cibinong meet and greet cast habibie ainun pictwittercomrkajcrorom,0
197, mos  jefri nicole sama kiki ex cjr  main habibie ainun terus  mbamba  teriak iqbaal cjr kaga  anjir si iqbaal burem mata mbanya,0
200,woy ad  mau nonton habibie  ainun enggak klo  spoilerin  dong aowkaowkaowk,0
201,kau pikir laa yaa gimana  aink nonton habibie ainun nang ngga gue ngga nang jantung gue konser tiap kali liat scene ahmad   pesan  sirat tetap   beri ajar cerdas bu ainun ttap bekas bsok nonton  skuy ditangcity pictwittercomzqlewien,0
202,mati  bukan wewenang  ainun  cegah mati  tugas  orang dokter prof suhodo scene ahmad ainun  prof suhodo  scene  hasil buat gue nang ketika selamat jefrinichol atas juta tonton film habibie,0
203,habibie ainun jauh lebih nendangnampol  efektif  efisien kait isu perempuan  tara gender banding  kata perempuan kalung sorban asyik tonton sama keluarga,0
205,habibie  ainun tayang hari   cepol theater binjai supermall rabu desember htm rp standard,0
206,film habibieainun in my opinion kalau makna isi film pemikiranpemikiran eyang ainun kisahkisah inspiratifnya wah nih sangat tampar  buka pikir,0
207,kemarin istri  putri sulung  kelas sma nongton habibie ainun kata bagus cerita fokus  ainun  juang jadi orang dokter jadi buat ortu  ken pengaruh anak jadi dokter film  rekomen kata istri  hehehe,0
214,habibie ainun super superrr banyak bahas  impi  juang orang perempuan  zaman bener motivasi,0
216,ada  frekuensi  sama rupa kalimat  kerap ucap habibie  film habibie ainun film  sutradara  hanung bramantyo  jadi tutup manis trilogi kisah pasang mantan presiden habibie  ainun,0
217,tak perlu orang  sempurna cukup temu orang  selalu buat bahagia  buat arti lebih  siapa habibie ainun terngiangngiang,0
219,salah satu my xmas wish moga jefrinichol makin sukacita  makin bahagia sukses buat film habibie ainun nya nic k tonton woohooo soon will be k amen,0
221, romantis  dramatis bom  satu frekuensi habibie ainun,0
222,  barusan  habibie ainun  kamu yakin  ngejalanin  semua tinggal bagaimana kamu tahan apa   kamu niat apa   kamu pegang  apa   kamu   korban   tahan tanggungjawabmu,0
223,saling sayang  gabisa satu karna frekuensi  tak satu habibie  ainun,0
224,selamat natal  warga twitter  mutualku  ngerayain hehe btw  mau bikin trit nih habibie ainun jadi film romance pamungkas  tonton  tahun   film romance  hidup  top  tahun   a thread,0
225,jadi inget scene habibie ainun  benerbener sedih banget sampe saking sedih gua marah  anak kecil  ajak orangtua nya   ribut mainin terompet,0
226, kemarin waktu nonton habibie ainun  scene  romantis    tertawa pas tanya    lucu kata  scene ngikutin alur cerita  ah masa iya pictwittercomnkyqiuqr,0
228, nonton habibie ainun truthfully ahmad emang deserves better   enggak nonton  btw,0
229, beneran nang ppo maneh bar nonton habibie  ainun,0
230,oksip hari  story orang habibie ainun  star wars,0
232,kemarin abis nonton habibie ainun bu ainun ninggalin karir dokter  pak habibie bukan cuma  cinta   bu ainun percaya kalau cita cita  mimpi  dilewatin sama sama pak habibie   satu visi satu frekuensi,0
233,day hari  download film buat nyetok kalo gabut trus nonton habibie  ainun sama keluarga  gara tadi liat thread  diy stylus langsung buat wkwk  nyata digital drawing  susah buat gua wkwkwk pictwittercomklvpqiiu,0
236,selesai nonton habibie ainun asa jadi tak karuan padahal niat awal mo fangirling   reza rahadian  jefri nichol,0
237,sekian  terimakasih halu nya habibie ainun,0
238,gais maap tanya  kalo indoxxooo blok kalo mau nonton film jadi   mana yaa enggak sempat nonton kim ji young nkcthi  habibie ainun  pas balik udah enggak    bioskop bukan suatu harus buat nonton sih  ken wkwk,0
240,keren bang habibie ainun  imperfect film juara buat tutup akhir tahun ,0
241,habibie ainun udah jt tonton aja  gua sampe skrg  sampean buat nntnayodooong  nntn brg ekekekek,0
242, kayak habibie ainun perlu ganti judul nih ainun  mantan a feminist masterpiece,0
243,habibie ainun ajar  cinta  jalan kalo ainun mau ngebangun indonesia biar lebih maju kalo ahmad mau nya keluar indonesia  tau ada indonesia kaya gin  akhir ainun bahagia sama rudy,0
245, adegan  bener ikut nang  lihat ahmad teriak bikin hati  campur aduk rasa emosi   bangun congrats mr ahmad  buat  menang  hari pertama tayang film habibie ainun fyi udah nonton kali  nagih jefrinichol pictwittercomanlsqse,0
246,hasil kasi racun buat emak akhir nobar habibie ainun bareng emak  teman  bang jefrinichol pictwittercomtozdsvpbd,0
248,tgl   nobar habibie ainun sama maudy ayunda  jefri nichol,0
249,habibie ainun  bangga dg aktor aktris indonesia kalian peran   apik sangat uras air mata bawa tawa  sangat inspirasi  ahmad  ainun bagi kalian hebat  nomor satu impi jefrinichol maudyayunda,0
251,starstruck reza rahadian nonton habibie ainun  lanjut  imperfect twas made my day,0
252,kemarin nobar film habibie ainun cerita ringan alur  enak cerita  ibu ainun pas muda alhamdulillah  film  garap  kasih sempat ketemu sama eyang habibie  diceritain langsung semua  bu ainun sedih pas nonton film,0
253,habibie  ainun kak,0
255,habibie  ainun,0
256, udah nonton nih habibie ainun sumpah jefrinichol nya cakep banget   habis tisu hehe maaf cengeng pictwittercomuywadrqai,0
257, ribut ayo nonton habibieainun  imprefection  bioskop,0
258,imperfect  habibie ainun kayak  lebih rame  bahas banding star wars mantabmantab,0
261,nonton habibie ainun kemarin tu bikin ketawa sengakaknya tb ubah jadi haru   air mata makin ambrol awal  pidato kelulus ainun momen pas banget  abis wisuda    minoritas jurus,0
262,  indah  dramatis   satu frekuensi habibie ainun,0
263,habibie  ainun tayang hari   cepol theater binjai supermall selasa desember htm rp info lebih,0
266,mau nntn habibieainun tp  nntn   enggak masalah kan  atw  nntn  dulu,0
267,habibie ainun  keren sekali bagaimana pak habibie  ainun lihat  dewasa bahkan sejak remaja,0
268,pardon kamukenanganmaudy ayunda osthabibie  ainun sorry aga serimpet ehe maklum amatir pictwittercomhfvdhddavh,0
269,kata media liput grid  republika  habibie ainun pictwittercomcrsgnquuk,0
270,padahal  sakit   paksain buat nonton habibie ainun wahh  awal nonton  sekarang  tiga tetap takjub banyak makna    petik kesan  pesan    ambil  diri sendiri  semua orang amazing pictwittercomtsenmowlwu,0
271,turut film habibie  ainun punya cara sendiri main emosi tonton  hanung bramantyo as a director lebih condong fokus  karakter ainun hingga jati diri bentuk,0
272,bagus mana sama habibie  ainun bingunb soal,0
273,movie marathon done terimakasih imperfect habibie ainun  nkcthi banyak  harga pesan  ajar    dr tiga film   bikin pikir lebih buka  hati  lebih lega,0
274,tak perlu orang  sempurna cukup temu orang  selalu buat bahagia  buat arti lebih  siapa  habibie ainun,0
276,nonton film habibie  ainun bareng  jomblowan pesan singkat cari  satu frekuensi dokter  cinta tanah air hahaha pictwittercommazoupx,0
277,mentang d habibie ainun onkk jefrinichol pd ngomong ayok nonton onok suami onok pacar trs koncone ngomong loo iku mantan rek blablabla   termsk sg ngomong ngono pis,0
278,habibie ainun rating hmm lumayan akting main alami plot cerita enggak gimana variatif awal cerita benar udah cukup janji belakang mulai klise   ngikutin film belum beberapa momen lompat kecepetan jadi enggak  klimaks pictwittercomlzjvnkbp,1
279,bogor  cibinong nonton bareng cast habibie ainun pictwittercomvvpgmxbwqg,0
280,ih mantep anak bandung  akhir   frozen habibie  ainun imperfect klo versi lo,0
282, makan tiba tiba ketemu bocil adekadekan panji  udah jadi saksi cinta  lama tahun terus ngobrol  biasa  betul  mau nonton habibie ainun,0
283, juang  cara romantis  dramatis aja   satu frekuensi habibie ainun,0
284,  brlum capai  keburu puts nonton habibie  ainun dua nonton imperfect dua  jatimpark dua pokok qtime dua  semua  enggak laksana gegara putu duluan halah,0
285, garis biru bebas imperfect steps of may  habibie ainun weey mana kok gaada,0
287,abis nonton habibie ainun secintasebangga  nyata ibu ainun sm indonesia rasa tampar banget dia  tuh msh b aja sm negeri  maaap banget trs pas nonton  pikir  rasa dumel  thdp negeri  tuh buka gitu langsung sebenernya  loh negeri ,0
288,penasaran sm imperfect tp penasaran  sm habibie ainun  baru sadar per reza tayang  tgl  sama ,0
289,review film habibie ainun maudyayunda keren cakep parah  sosok alm eyang habibie bagus banget diperanin reza rahadian  paling super  maudy ayunda parah,0
293,buat apa romantis  dramatis kalo  satu frekuensi habibieainun,0
295,wow habibieainun enggak heran reza rahardian memang aktor pria baik  maudy bener cocok meranin almibu ainun sangat inspirasi,0
297,jadi cerita nonton habibie ainun  imperfect sama mantan pictwittercomedpjudji,0
298,  ingin  beberapa faktor    step by step mas jo  mas heri membuktikanya congrats buat mas xjo mas heri mas dios  all crew vfx habibie ainun  selamat buat mas hanungbramantyo jerih payah  bayar ,0
301,habibie  ainun  imperfect,0
303,ken nonton habibie  ainun  enggak  temen huhuhu,0
304, nonton film habibie ainun  banyak  ajar    petik  terap  hidup nyata salah satu   bilang ahmad motor   orang kaya    pinjam   punya makasih,0
305,habibie  ainun kisah  ibu ainun muda pictwittercomzgssvyvfr,0
307,jadwal tayang film hari  cepol theater binjai supermall senin desember htm rp standard habibie  ainun,0
308,film nya mas reza rahadian  main  bioskop nih yaa  imperfect  habibie ainun bagus  mana gaiss ken nonton nya tp duite mung cukup tok kih ini contoh manusia enggak de det  kakehan karep,0
310,habibie  ainun tembus ribu hari dua manoj punjabi luar biasa,0
311,luar biasa  dramatis   satu frekuensi betul eyang  eyang putri satu frekuensi   putus  lanjut hidup habibie ainun tuh aduh,0
312,minggu nonton star wars  pim  olla ramlan  reza rahardian mn habibie ainun biasa aja   hasrat  aaaaaww reza rahardian potopotopoto  nafas putus putus faktor biasa,0
313,habibie ainun ajar tekad mimpi  penting satu frekuensi  hubung,0
315, kalian wajib nonton habibie ainun bukan    jefri nichol lebih besar    cerita cinta  juang citacita dalam,0
316,untuk   akhirakhir  sedang galau  urus karir  hati benerbener buka hati  pikir  nonton habibie ainun ,0
317,antusias tambah  tau   film habibie ainun  jefri nichol  jadi salah satu per,0
318,habibie ainun  bukan dar jefri nichol  maudy ayunda  kata orang mirip  kata jauh  nyata lebih besar    memang sangat amat kagum eyang habibie  kisah sama eyang ainun,0
320, sedang bicara seluruh tahun habibie ainun  imperfect  upaya bagus kejar tinggal  saatsaat akhir  memang tinggal lanjur cukup jauh,0
321,film habibie ainun penuh pesan moral  sangat motivasi make up prostetik reza rahadian beuuh juara banget pictwittercomqzeoqjf,0
322,semua udah nonton film habibie  ainun  bioskop sampe season tonton semua lha  sekalipun aja  dasar uphil,0
325,call me by your name love rosie joker hacksaw ridge the hunger games trilogy tenggelam kapal van der wijck habibie  ainun murder on the orient express,0
326,habibie ainun jelas bagaimana bu ainun  jadi dokter  lulus baik   pelak banyak orang,0
330,ha sudut pandang pas   sma  ainun pas  kuliah dokter ha chelsea islan  pacar habibie  ketemu ainun sudut pandang cerita pas habibie  kuliah teknik  jerman,0
332, allah cast habibie ainun  lippo jogja   rumah cuma rebahanmana ngga  kabar ,0
333,jadi gatel ken nonton  bikin konten review habibie ainun hmmmm,0
334,after watching habibieainun  kurang rasa hormat  alm  almh dua but i found how inconsistent ainun was maybe this is something that i dont yet understand but i really wanna spill it out,0
335,kemaren  niat mau nonton imperfect   jam nya enggak kejar akhir nonton habibie ainun   bawa ken nonton ,0
337,daritadi liat orang pd ngomongin habibie  ainun gue mikirin pak habibie ngeliat film sendiri gemes kali  eh baru inget doi udh almarhum,0
339, tonton habibieainun  longkap langsung  habibieainun  cerita fokus  bu ainun  masa muda cerita pas  ajar  dokter ui   cinta  pak habibie ahmad,0
341,hari  lalu habis nonton habibie ainun  jatuh cinta sama peran ahmad sering ikutin film jefrinichol   rasa peran sbg ahmad   terbaikkk,0
342,pas telepon  bilang     tau dri film habibie  ainun  pertama mau  deket sama siapa klo jodoh kamu  bakal tetep kamu  dua  selalu  buat kamu  selalu nemenin kamu   bakal terus sama inti si  gitu,0
343,habibie  ainun  more like ainun and ahmad enggak sih also baru nyadar jefrinichol ganteng bye,0
345,kmrn abis nntn habibieainun energi positive nya rasa banget serasa pgn ngelanjutin didik   lebih  lebih   mikir nyata jadi cewek   kayak bu ainun sabar banget,0
347,nonton bareng habibie ainun  jwalk mall jogja lippo plaza jogja  plaza ambarrukmo pictwittercomjomcsdlsa,0
348, ken nontonnya imperfect  habibie  ainun beli tiket jumanji,0
349,ken nonton habibie ainun  imperfecttp kok magernya  tuhaaaaaan,0
353,weekend movies update habibie ainun kisah ainun maudy ayunda bagaimana remaja  usia punya kisah kasih  cukup unik gelitik  menariksaat  sma ainun kenal  sosok cerdas ,0
354,film habibie ainun  udah jadi cukup bukti kalo pacar   dapet pas kuliah   jodoh  jadi  ajar aja  bener  jangan pacar,0
358,pdhl  gabut  cgv  dr jam  nyata  nobar bareng main habibie ainun  jefri    baru tau klo    pas udah sampe kost,0
359,hari  nonton habibie ainun  studio dolby mau dengar suara hujan romantis ainun  ahmad  ngerti  kemarin lgs mbrebes mil liat adegan  kayak yangya allah dah lama enggak hujanhujanan sama lelaki  sayang,0
360, film layar lebar  bintang reza rahadian habibie ainun  imperfect tayang  waktu sama,0
364,kalau  lama kenal gue  nonton film habibie ainun banyak sama cerita  sama katakata  pernah gue ucapin,0
365,kamu  kenang maudy ayunda host habibie ainun,0
366, another story today     nonton habibie ainun feeling so emotional  wkwk hampir panjang film kaca rasa bakal linang air mata,0
