,Tweet,Label
344,deretan film  segera tayang  bulan desember   jadi aktivitas kamu  mengisi waktu libur berikut film   tayang  bulan desember diantaranya habibie ainun janin dignitate  the courier pictwittercomlkextkoxb,0
346, nonton habibie  ainun sih  imperfect patut dicoba kaya rollercoaster emosi  dibuatnya,0
350,wardrobe  dikenakan pemain habibie ainun mungkin mostly koleksi uniqlo kali yaa warna warna pastel model simple  elegant,0
351,guru  baik  guru  banyak belajar  muridnya ainunhabibie  ainun habibie  menceritakan perjuangan almpak habibie  kuliah  jerman  kisah cintanya  illona film,0
352,jadwal tayang film hari  cinepolis theater binjai supermall minggu desember htm rp standard habibie  ainun,0
355, film habibie  ainun  belajar  ui pernah mirip sama uin samasama kekurangan kursi,0
356,buat  mo ketemu tgl  tian mo makan  sama nonton film habibie  ainun,0
357,habis nonton habibie ainun gangerti  bagus banget berasa jadi cucunya eyang diceritain  eyang putri standing ovation buat hanungbramantyo  udah jadiin kisah eyang jd film  maudyayunda jefrinichol officialpilarez  aktingnya totalitas  keren banget,0
361,nonton habibie  ainun dada rasanya nyesek pas ending rate,0
362, sih mas  dibikin habibie  ainun    kesatu udah cukup mengena,0
363, film habibie ainun   mengambil satu kalimat  ahmad  sebenarnya persis    pikirkan pergi  luar negeri  tinggal  sana   lelah menghadapi orang indonesia  watak nya sulit  diubah,0
375,film habibie ainun kali  sangatt menginspirasi  sy  bnyk orang lainnya dluar sana proud u bang jefrinichol pictwittercomaqbpjgdig,0
377,hari  seruu yaa wahai tassaaa  nichol angga kiki becca kevin reza jennifer maudy  bapa sutradara habibie ainun pictwittercomweceoqtbas,0
382,hari  abis nonton film habibieainun  kediri bareng kelas gila cuy keren banget film nyaa  gabisa napas ih gegara nangis  akhirnya melihat jefrinichol   abang membuatku ambyar rating buat film habibieampainun pictwittercomxpynpkny,0
383, imperfect  habibie ainun tayang  waktu  sama gue bingung mo nntn  mana wkwk mana reza semua  pemainnya kekenya gue  nntn semua sih fix,0
394,abis liat film habibie ainun  akhirnya   membuktikan apa kata jefrinichol,0
395,listnya rembulan tenggelam  wajahmu habibie  ainun   cerita  hari  huhuuu,0
396,  selalu mengikuti habibie ainun     menjadi terakhir cukup bergetar jiwa raga hati    menjadi saksi dr cinta sejati   keabadianterima kasih eyang habibie eyang putri ainun atas semua ceritanya sangat menginspirasi habibieainunmd pictwittercomxdqiyhw,0
404,kalau pingin banyak humor   insecure  imperfect kalau pingin tau cerita perjuangan bu ainun jadi dokter wanita  dianggap minoritas waktu dulu  habibie ainun,0
405,tergantung kebutuhan kamu nder kalau kamu butuh  motivasi belajar  suka  sosok ainun  habibie ainun aja kalau kamu butuh  masalah insecure  muak sama sosial bekerja mengenai body shaming  imperfect aja,0
409,hello malaysia habibie  ainun masuk malaysia  tak hm hm,0
411,  indah  dramatis   se frekuensi habibie ainun,0
425,film habibie ainun lebih  sekadar film memotivasi  menginspirasi layak menjadi salah satu film terbaik  tahun,0
428,hbis nonton maraton   trus ngelanjut liat habibie ainun dibioskop wah feelnya dpt banget jdi ngerasa pengen punya pasangan  satu frekuensi bkn seseorang  sempurna   menerima apa adanya  hidup bahagia menua bersama skor pictwittercomnbbwuvqa,0
431,pas nonton habibie ainun  tuh bener sepanjang film  cuma mikir hebat banget bu ainun pengen banget jd sehebat bu ainun gimana caranya jadi wanita hebat kyk bu ainun  makin percaya kalo dibalik lelaki hebat  wanita hebat  dibaliknya,0
432,kmrn nnton habibie ainun puas bgttt puas liat reza  imut banget sm makeup pas muda  amazed banget sm makeup pas tua  enggak kalah klepek liat jefri aaaaaaa udah lama enggak liat diaaa gantengnya tu loo enggak kalah sm auranyaa happyyy,0
433,habis nonton habibie ainun  ceritain masa lalunya bu ainun  udah nonton rudy habibie jadi mikir hebat banget sanggup mencintai indonesia sebegitunya,0
443,habis nonton habibie ainun bener berdoa sama allah semoga jodoh    satu frekuensisatu visi  tulus sampe akhir hayat kayak alm pak habibie almh bu ainun aamiin,0
448,selama lebih  tahun keduanya hidup bersama dgn penuh cinta  kebahagiaan tak heran kisah cinta keduanya  diabadikan  sebuah film berjudul habibie  ainun  tayang habibieainun pictwittercomupjzodkz,0
449,yak berhasil nangis parah garagara film habibie  ainun,0
451,sekeren  film habibie ainun pas keluar bioskop tuh rasanya seneng banget terus ngerasa yah ko cuma sebentar ayodong mau  lebih panjang lagienggak siasia beli tiketdan pokonya nonton habibie ainun  lebih  satu kali congratsss jefrinichol keren sangat bang,0
456,  berjodoh  seseorang  mempunyai visi  tujuan hidup  sama habibie ainun bagus banget oy baper akutu,0
457,tak perlu seseorang  sempurna cukuplah menemukan orang  selalu membuat  bahagia  membuat hidup  lebih  siapapun habibie ainun,0
462,banyaj banget pelajaran   diambil dr film habibie ainun  film  buktiin kalo true love ituu benerann  woyy baru mulai aja gue udah nangiss,0
465, sesiapa nak tengok wayang tak ipman  habibie ainun,0
468,hamba pen nonton imperfect  habibie ainun,0
470,banyak belajar  perempuan  mulai  bahas sosial media rencan tahun depan politik kampus bahan mental illnes sampe star syndrome  ditutup  habibie ainun  bikin ambyarrrrrr rezaaaaa keren sekali terpukau sama makeup artisnya pictwittercomiarhklviwy,0
473,diajak nonton habibie ainun walahdalah saia  pernah nonton habibie ainun  wey,0
481,otak   bank banget nonton habibie ainun pas  ilham habibie malah kepikiran bank muamalat  mina padi,0
482,jefri nichol  cast habibie ainun mengajak kalian nonton bareng  jogja pictwittercomtxnlbyou,0
483,   selalu   selalu mendukung keinginanmu apa   kanu sampaikan padanya perjuangan ainun dimula  disember  pawagam terpilih jangan lupa tonton trailer habibie ainun pictwittercomdofyimtou,0
486,jadwal tayang film hari   cinepolis theater binjai supermall jumat desember htm rp standard habibie  ainun imperfect,0
487,habibie  ainun tayang hari   cinepolis theater binjai supermall jumat desember htm rp standard info lebih lanjut kunjungi website,0
490,hayuu tonton habibie  ainun  bioskop kesayangan  tanggal desember pictwittercomgdadgcdgz,0
494,habibie ainun terinspirasi  masa muda almarhumah hasri ainun besari habibie  kenangan bj habibie atas belahan jiwanya,0
497, biasa abis nonton film tuh  kemakan sama filmnya  skrg  kemakan filn habibie ainun karna  skrg pengen kaya ibu ainun huaaaa  tbtb pengen ikut pmr  gegara  adegan pertolongan pertama tadi yihaa,0
501,tadi nontom habibieainun gua diapit sama orang pacaran dongdi samping kanan serasa dunia milik berdua ngobrol sama ketawa muludi samping kiri mbak sama mas nya mesra menikmati filmdan gua mewek sendiri nonton nya gakuat liat akhir  ahmad ainun,0
511,berbeda beda  apa apa  penting sejalan habibie  ainun lovely pan pan,0
512, nonton habibie ainun   baca buku  drgiapratamamd perikardia jadi makin respect sama dokter  beresiko  mulia profesi dokter  mana kadang dituntut  melawan takdir respect buat  dokter  dunia khususnya indonesia,0
513,fiersabesari mas  habis nonton habibie ainun ternyata  nama besari  belakang ibu ainun  mas fiersa  ibu ainun   hubungan keluarga    penasaran,0
514,   indah  manis   satu frekuensi habibie ainun,0
516, nonton habibie ainun perasaan jd campur aduk rasa kangen orang tua mengingat dulu bercita jd dokter caintiknya maudy ayundadan lainnya muncul the best ni film,0
519,habibie ainun bagusssss tp enggak se wow  cuma reza rahardian keren banget banget sih   liat filmnya jadi tambah sadar  kegoblokanku,0
528,maudy ayunda dipercaya memerankan sosok ainun habibie  film habibie ainun  tersebut rupanya menjadi beban  tantangan tersendiri  maudy pictwittercommdufxryt,0
529,tau enggak sih gue kemaren pan nonton habibie ainun  bioskop  iklannya tokopedia mulu mau enggak mau gue tonton  gue kaget si maknae rambutnya gondrong disitu  waktu gue liat iklan bni  tv nampilin rizky febrian kok mirip si maknae onoh ngakak woy enggak ngerti ,0
534,habibie  ainun,0
535,habibie  ainun,0
538,selasa film habibie  ainun  keluar  bioskop central city setiabudi  transmart majapahit semarang,0
544,kejutan imperfect  habibie  ainun raih juta penonton film nkcthi ribu,0
548,gokilll makasih to ernestprakasas imperfect  hanungbramantyos habibie ainun selamat semua pekerja film indonesia,0
549,mending habibie  ainun,0
554,habibieainun semakin meyakinkan   ketepatan suatu frekuensi menjadi kunci keindahan suatu irama  ketepatan frekuensi  dicari dicoba  diusahakan bukan  menunggu  berpangku tangan,0
559,saran nonton habibie  ainun gebetan imperfect pacar nkcthi family si mansi jembatan ancol setan mantan   punya aja klo enggak punya  nomor    bergandengan tangan ehe,0
568,gue  nyesel sih  enggak nonton  baru rilis  barengan sama habibie ainun jadi gue  memilih dulu mana  kiranya gue tonton duluan   duanya bagus  enggak nyesel sedikitpun  luangin waktu   nonton film ,0
572,   suka imperfect  habibie ainun  menjawab,1
579,merinding speechless  kata selebriti publik figur  nonton habibie ainun lalu bagaimana menurutmu sedang tayang  bioskop follow ig habibieainunmovie  mdpicturesofficial  updatenya pictwittercomjmqqwpljq,0
581,film habibie ainun  sebagus  orang  bicarakan  lebih suka film sebelumnya difilm habibie ainun   terlalu lama  klimaksnya kurang,1
582, nonton habibie ainun movie  mau nonton  nikmati promo buy get  semua lokasi cinpolis khusus tanggal januari berlaku  pembelian  loket bioskop from cinepolis,0
583, skrg  penasaran sm film imperfect habibie ainun   banget nonton tp mager rame banget coy tp pengen gimana dah ah ribet kemaren pala  pening  bbrp  baru  keluar liat keramaian bener sepening  ampe keringet dingin,0
587,akhir tahun awal tahun  film lokal  bagus  sedang kejaran memberi pesan   tonton tiga nya  habibie ainun imperfect  nkcthi,0
594,berturutturut menonton habibie ainun lalu nkcthi  terbawa pulang  lelah  wah marcella zalianty asyik  aktingnya kok   lupa,0
603,k  hari kamis gileee kayaknya bakal nyalip habibie ainun sih  kayaknya udah nembus m  hari  nya  sih  m prediksi finish nya bakal lebih  m yap nyalip dgb  punya kemungkinan besar jadi film terlaris nya ernest makin,0
604,cinpolis  nonton habibie ainun movie  mau nonton  nikmati promo buy get  semua lokasi cinpolis khusus tanggal januari berlaku  pembelian  loket bioskop pictwittercomqazghbztrx,0
605,mau nonton imperfect habibie ainun sama nkcthi tp  bojonegoro sll full   sll gadapet adanya cm  malem doang,0
606,banyak cerita skrang niyang  tengah tunggu nak tngok  habibie  ainun sebbnya maudy berlkon dngn jefri  first dah tengok and dah faham jalan cerita  cumanya   ni memang close up kehidupan ainun,0
608,i think the best movie in joker kim ji young born parasite doctor sleep perempuan tanah jahanam frozen jumanjithe next level maleficentmistress imperfect habibie  ainun spidermanfar from home,0
615,segitu dulu  film habibie  ainun sengaja enggak dijelasin semua  enggak mau kasih spoiler hahaha  masuk  film berikutnya   mau lewat dulu nih,0
617,film habibie  ainun  mengisahkan  habibie  ainun   muda bagaimana  berkenalan   menjadi suami  istri penahilang,0
618,   aneska  beatum fm radio film pertama   dibahas  film romantis habibie  ainun  dibintangi si jenius maudy ayunda  ainun  si tampanbangetzz reza rahadian tentunya  habibie,0
620,omongomong malam  gueaneska mau bahas  film  sekarang  kacau dibicarain banyak orang  kalau bukan habibie ainun  imperfect  kali  gue enggak sendiri malam  gue ditemani sama mbak sera penahilang,0
621,bahkan  kelihatan indah  dramatis   satu frekuensi habibie ainun,0
625,untung mas crush  ngalah  mau nonton jumanji  pengennya habibie  ainun jadi  ngikut  hwhw btw gpp nder habibie  ainun  bagus   enggak ngikutin banget  awal kok,0
630,bang jefrinichol gara abis nonton habibie  ainun gue kobam ahmad,0
632,padahal film imperfect habibie ainun  si manis mencapai  sepertinya enggak terlalu susah  optimis  gratis  enggak bayar,0
636, tv  tayang titanic  bioskop habibie  ainun  hp the negotiation,0
637,suatu  indah  dramatic   menjadi satu frequency eyang habibie habibie ainun,0
638,habis nonton habibie ainun semakin ngrasa ambisi besar aiesec indonesia  relate banget  indonesia is a home  aiesec  diajarkan  belajar  indonesia  mencintainya menjadikan indonesia negara  hebat lewat pemudanya skrg enggak kerasa  dah jadi alumni,0
640, jefrinichol nya  suksesnya habibie ainun  semoga  semakin sukses  banyak karya  aamiin eh tunggu tp  tengah  siapa pictwittercomhybmyqskur,0
641,selama nonton habibie ainun melihat ainun mencapai citacitanya jadi dokter selalu bikin mau nangis  bikin dada sakit  awal  akhir  sadar  tau mungkin gaakan punya kesempatan  sama  ainun punya kesempatan  kecerdasan  jadi dokter,0
649,ditutup  film  sangat menginspirasi  habibie  ainun,0
660,nonton habibie ainun bareng mertua  adek ipar tadi malem  dibahas  wah jaman dulu mahasiswi udah  pake liptint,0
668,the shawshank redemption habibie  ainun rocky all tenggelamnya kapal van der wijck,0
669,jadi   indah  dramatis   satu frekuensi habibie ainun,0
674,download film habibie  ainun bluray gratis pictwittercomeilexpjs,0
678, hari  habibie ainun berhasil mengumpulkan m cuma nambah k hari imperfect  melaju  perolehan m   ngumpulin k hari tinggal k   taking over posisi dgb  resmi jadi film indonesia terlaris no tahun congrats,0
687,habibie  ainun pertama kali bareng doi,0
691,pokoknya semua lagu day  galau  the heirs sama habibie  ainun duanya  enggak,0
692,masuk alfamart tiba tiba denger soundtrack film habibie  ainun seketika ambyar hati ,0
693,bkn tmn si tp murid pemain habibie  ainun utk  cewe klo  cowo main sinetron jgn panggil gue pak haji pernag main  cinta suci ,0
695, wiro sableng  habibie ainun kali  aghniny haque bermain film horor  kkn  desa penari,0
701,bukan lebay  td sampe nangis pas tau pak habibie meninggal sampe ketiduran  kebawa mimpi ketemu beliau semoga bahagia  bertemu  cinta sejati nya beliau bu ainun alfatihah,0
704,kata tante   abis nonton habibie ainun muka jefri nichol  maudy ayunda terlalu kekinian kurang baheula  latar film jadul nichol terlalu ganteng ceunah,1
707,pengen nonton habibie  ainun   enggak mau terus  spoiler filmnya kurang bagus,1
715,dulu kan jarang nonton film indo  bioskop gitu jadi sekalinya nonton emang film bagus kyk tenggelamnya kapal van der wijckhabibie ainun  film box office  eranya lah yaskrg sejak film keluarga cemara jadi suka film  dunia perfilman wkwk aneh emang ego,0
717,kisah soal ainun muda enggak kalah menganggumkan sm habibie alur mundur x  buat   bingung sm thn  unsur sejarah tiap film biopik   suka hrusnya sih habibie muda ksh  aktor  laen ajaagak maksa n aneh sih   reza d buat muda gitu,1
719,habibie  ainun nonton setujuuuu dehhh huhuhu sad jumanji enggak kalah seru  wkwkkk,0
720,habibie ainun ternyata enggak seru  kentang,1
721,imperfect alur nya sdh ketebak enggak seru  sih tim habibie  ainun,0
726,lihat  baca cerita alm pak habibie dgn bu ainun  biasa aja lihat klip bliau dgn xanana  nangis sendiri rest in power pak,1
